classe,arquivo,fracao_0_500,fracao_500_1000,fracao_1000_2000,fracao_2000_4000,fracao_4000_8000,wavelet_A6,wavelet_D6,wavelet_D5,wavelet_D4,wavelet_D3,wavelet_D2,wavelet_D1
Healthy,preprocess_Reading89.dat,0.6625820573104352,0.19554996401800062,0.13425602526520503,0.007611316969482027,6.364368773337625e-07,0.031367127944319534,0.33084848958517654,0.28362550536677394,0.21081094004357617,0.1291411988321321,0.014079288584688498,0.00012744964333323986
Healthy,preprocess_Reading9.dat,0.6404178832372794,0.21627159621123368,0.1362928879347625,0.007016958231589108,6.743851354207858e-07,0.038625694667234346,0.2925702125600534,0.29401987406378455,0.22888298279538816,0.1329327484547172,0.012842505654849453,0.00012598180397298362
Healthy,preprocess_Reading90.dat,0.6794864031317444,0.16376637441652933,0.1506498838291745,0.006096747619291867,5.910032597877861e-07,0.033877642650633324,0.3632641677189566,0.2655200542609791,0.1921113506936117,0.13238260814179797,0.012739314813706918,0.00010486172031458456
Healthy,preprocess_Reading91.dat,0.6822121740011,0.17294159231663583,0.13852014625749004,0.006325452366041901,6.350587324170094e-07,0.03995191846114218,0.38064285493227534,0.2539975461631878,0.18064867615999666,0.13101524987270696,0.013619170778949629,0.00012458363174156333
Healthy,preprocess_Reading92.dat,0.6518636365881747,0.2060478799713124,0.13543248141544695,0.006655333507353236,6.68517712898642e-07,0.0237277277460113,0.32504347019061486,0.2985605810899045,0.21116533061416226,0.12797728097454183,0.013400003988684966,0.00012560539608030022
Healthy,preprocess_Reading93.dat,0.7100684467407957,0.15768307477931784,0.1260239794194707,0.006223952527209146,5.465332065886632e-07,0.038710567139967345,0.3983804639885711,0.26439078848332753,0.1713517916621975,0.11515699321920604,0.011881092347874758,0.00012830315885598926
Healthy,preprocess_Reading94.dat,0.7040671458124613,0.16485340823254582,0.12446035633275293,0.006618457886495451,6.317357443773026e-07,0.04045643072429645,0.3866205407237926,0.26590938604138276,0.18043359211043772,0.11357919916381025,0.012878873684261563,0.00012197755201866164
Healthy,preprocess_Reading95.dat,0.7022128089735857,0.1636503182950663,0.12780199596453745,0.0063342894118062175,5.873550044434238e-07,0.04371898567462702,0.3770296856562406,0.2701317690859737,0.17968080337620662,0.11691254799001294,0.012417054876901746,0.00010915334003731962
Healthy,preprocess_Reading96.dat,0.7407380235435804,0.13558549978157566,0.11719243127783584,0.00648347768842792,5.677085800283499e-07,0.04370720818166711,0.4589757006016257,0.22646265887186,0.15555123918139563,0.10317127532753034,0.012034556089117063,9.736174680424468e-05
Healthy,preprocess_Reading97.dat,0.7025551928289955,0.16490358758574833,0.12661343645125825,0.005927211328589634,5.718054081149544e-07,0.03497490772177445,0.39301147134554204,0.2672218795398983,0.1802019932232141,0.1120950953765815,0.012359247414857328,0.00013540537813233703
Healthy,preprocess_Reading98.dat,0.6974388705472625,0.1583281885322793,0.13692203441199124,0.007310267408134328,6.391003327351243e-07,0.05319032796918095,0.40436586601809094,0.23039510242035438,0.17681750434736326,0.12187951069312705,0.013223877137565725,0.00012781141431765904
Healthy,preprocess_Reading99.dat,0.6815017998739361,0.18345419011279895,0.12770503341233808,0.00733843977959613,5.368213305936745e-07,0.051451520696652965,0.41789820199332595,0.20968673553272038,0.18865325772689273,0.11820500595914525,0.013950455830468276,0.00015482226079447623
Bearing,preprocess_Reading1.dat,0.7698236604176565,0.10685853436909266,0.12149238359639263,0.0018252513688946646,1.7024796339491291e-07,0.029768100815738278,0.38930389012920963,0.3310385428873918,0.11208448563320994,0.12121138419148099,0.016542798094886433,5.0798248083086684e-05
Bearing,preprocess_Reading10.dat,0.8338935292634898,0.09664830303872686,0.06781579053569256,0.00164200059759316,3.765644976975902e-07,0.061889297612247485,0.44173664148061126,0.31725674830995043,0.10462093980655336,0.06573134451103213,0.008724585301376098,4.044297822934268e-05
Bearing,preprocess_Reading100.dat,0.8315412218838171,0.10180026544206874,0.06467712607862873,0.001981019567827914,3.67027657586554e-07,0.07916691969544289,0.5369711818039176,0.20973651200157722,0.10481573109436149,0.05953007556787944,0.009735128670792109,4.4451166029012816e-05
Bearing,preprocess_Reading101.dat,0.8500799192092338,0.08637360491094996,0.06166424817304586,0.001881875742818064,3.5196395237959313e-07,0.08528279217240835,0.5665606282079173,0.18881882511558826,0.09216796380411969,0.058534947667121924,0.008598438880072081,3.6404152772340906e-05
Bearing,preprocess_Reading102.dat,0.8278156853440312,0.09770954608951728,0.07262395886057856,0.0018505076557831506,3.0205008983439446e-07,0.08312701216451077,0.5785982259292454,0.1622093111236331,0.09989298341259722,0.06566442242304253,0.01044519130321556,6.2853643755458e-05
Bearing,preprocess_Reading103.dat,0.8263832970576358,0.08917865209827217,0.08219121658973585,0.002246494690350638,3.3956400552709926e-07,0.0805923490842396,0.5889120587591946,0.14991484216282938,0.09618701437882898,0.07305729671584513,0.01128317571793599,5.326318112609614e-05
Bearing,preprocess_Reading104.dat,0.8181538845551002,0.09676765301409386,0.08259601180440294,0.002482061221051283,3.894053516183039e-07,0.07701710441556381,0.5902785660677559,0.14947019348637344,0.09801411742426422,0.07294098210109677,0.012228965560372524,5.007094457329628e-05
Bearing,preprocess_Reading105.dat,0.8356377982915656,0.08556312473606968,0.0767619834703672,0.002036804524624607,2.8897737300489144e-07,0.07660415396506497,0.5932733779976385,0.15785968664939468,0.09265741903260526,0.06815543738498564,0.011404622543096595,4.530242721419927e-05
Bearing,preprocess_Reading106.dat,0.8442374170267956,0.09204269020308478,0.0619655489835067,0.0017540715462161906,2.722403968326117e-07,0.07811408925708857,0.588892817344602,0.16707554259658533,0.09548222250596468,0.06104556885939904,0.009350168409684874,3.9591026675384606e-05
Bearing,preprocess_Reading107.dat,0.8434164796101727,0.0883855386326933,0.06644564751717975,0.0017520987027778887,2.3553717622319628e-07,0.08020474500152311,0.5747661519935824,0.17871830824916032,0.09635147375406566,0.060206821033618754,0.009710674412834186,4.182555521553564e-05
Bearing,preprocess_Reading108.dat,0.8438496993405873,0.08993540090346563,0.06459331213804134,0.0016213089358989626,2.786820066352189e-07,0.08954125637335195,0.5790154140475402,0.17147384697041468,0.0950899773901642,0.05588287754106307,0.008956157226819047,4.047045064691142e-05
Bearing,preprocess_Reading109.dat,0.8343074068779202,0.097197030531008,0.06687716924190813,0.0016181611821198883,2.3216704387225893e-07,0.07912515044130423,0.5753691707002406,0.1742988198110172,0.10025174913069829,0.061720668192251284,0.009197914090077069,3.6527634411309345e-05
Bearing,preprocess_Reading11.dat,0.8322395937250749,0.10118054595265583,0.06499297125030314,0.0015866265492759744,2.62522690364905e-07,0.05655131557631931,0.451845661352753,0.3036233310963023,0.11913532360847609,0.060231391984614975,0.008577227540222374,3.574884131176883e-05
Bearing,preprocess_Reading110.dat,0.8381331875026813,0.09019757182224528,0.06969473011858647,0.0019741445105000586,3.660459866288427e-07,0.09220958297126511,0.5864789270752377,0.15629251225345495,0.09211233789119604,0.06342003673538345,0.009441811422883873,4.479165057891433e-05
Bearing,preprocess_Reading111.dat,0.8380472371806309,0.09227991460465214,0.06787970962585838,0.0017928164017658157,3.2218709241193673e-07,0.07729231683171751,0.5982805044395311,0.15770017650961132,0.09414624604012135,0.06280857052831852,0.009730804437456388,4.138121324376613e-05
Bearing,preprocess_Reading112.dat,0.8418886289323977,0.08904157472631781,0.06704640266584459,0.0020230467265407964,3.469488992209072e-07,0.08923700282225673,0.5935731681059984,0.14594653595661158,0.09759493849450128,0.06406265155219684,0.009536095808581039,4.960725985422496e-05
Bearing,preprocess_Reading113.dat,0.852731066659591,0.07890976744114202,0.06638166211134738,0.0019771312137767936,3.725741425772955e-07,0.08372513647916235,0.6370063758858145,0.12287131486948645,0.08499970156470464,0.06157232286243461,0.009777636173687999,4.7512164709337154e-05
Bearing,preprocess_Reading114.dat,0.8290877373327218,0.08777120812993044,0.0809076431455355,0.002233062787951479,3.486038609366028e-07,0.08072828758032156,0.6109578147565214,0.12848692053860952,0.0927857132907456,0.07545710318853112,0.011504426033103452,7.973461216733128e-05
Bearing,preprocess_Reading115.dat,0.8251047675734107,0.09042129239194865,0.08221760929530382,0.002255926601219772,4.0413811719626824e-07,0.07330074550328881,0.6187850014571644,0.1326433453379184,0.09254972881656638,0.07117633332347285,0.011497105621711625,4.773993987760808e-05
Bearing,preprocess_Reading116.dat,0.8126645573308311,0.1004703450651245,0.08440754065198519,0.0024570724118662796,4.845401929128247e-07,0.07296016734291326,0.5898839314113766,0.14392919200527052,0.10246160495740117,0.07854608760172023,0.012158835403636006,6.018127768196152e-05
Bearing,preprocess_Reading117.dat,0.8382226782493459,0.08655282051493401,0.07300444899173626,0.0022196938549193927,3.583890646453139e-07,0.08341979458891025,0.6363279133077991,0.11721762810883374,0.08568986892782436,0.06691035191248665,0.01038371804361615,5.072511052977403e-05
Bearing,preprocess_Reading118.dat,0.8317568430856106,0.0934978588979115,0.07248545447017658,0.0022594649854300905,3.7856087122433615e-07,0.08168098171360952,0.6242045720710323,0.12712407332439962,0.09078805322638035,0.06611673900698926,0.010039901593787546,4.5679063801509493e-05
Bearing,preprocess_Reading119.dat,0.8281685716252096,0.09589389230445027,0.07385575757574789,0.0020813054892934338,4.7300529877576377e-07,0.0728489530203176,0.5818356648989139,0.165576013360096,0.09931774133832144,0.06869521088125322,0.011638094887834767,8.832161326301755e-05
Bearing,preprocess_Reading12.dat,0.8180878916310452,0.10039919285911185,0.07972891944986316,0.001783769523978378,2.2653600173334407e-07,0.05487692926432075,0.45577108023515644,0.29320639960204314,0.11597085263623415,0.07043681823109622,0.009695418794180614,4.250123696901076e-05
Bearing,preprocess_Reading120.dat,0.8417613800894476,0.08672286236578541,0.0693930905669035,0.00212233016496372,3.368128998139387e-07,0.07595694442400105,0.6209559851522565,0.14192401935988844,0.08673969352842835,0.06467340859436926,0.009704215190688367,4.573375036801385e-05
Bearing,preprocess_Reading121.dat,0.8305612683435503,0.09833590978559939,0.06848543147890478,0.00261704787192461,3.4252002113514717e-07,0.06570896295394937,0.6019355185446823,0.15860643880921843,0.09724515445104165,0.06685973840941356,0.009561262236706593,8.292459498799845e-05
Bearing,preprocess_Reading122.dat,0.8407243135095829,0.09284707503071818,0.06434941747471706,0.0020788655794976656,3.2840548425707486e-07,0.07995658510662783,0.6181101635631062,0.13822288594679227,0.09358410954897818,0.06135922919995208,0.008729890410401734,3.713622414138997e-05
Bearing,preprocess_Reading123.dat,0.8426109606594867,0.0825361481620274,0.07254417114195824,0.00230834904602382,3.709905039093723e-07,0.06667906128413406,0.614732759539075,0.15804290969632812,0.08271687359888968,0.06760844577432722,0.010152282260598604,6.766784664730396e-05
Bearing,preprocess_Reading124.dat,0.8521067630426037,0.08435830493119029,0.06140255279519662,0.0021320253360412114,3.5389496817765025e-07,0.0786717127554809,0.6472719755983246,0.12162174854044117,0.08569490793584304,0.057846240918590565,0.008851406412256185,4.200783906363702e-05
Bearing,preprocess_Reading125.dat,0.8638341370016879,0.08173926326591749,0.052562045904251425,0.0018640565845701117,4.97243573054767e-07,0.0789249092705293,0.6480647353496479,0.13579589705435113,0.07812562617902487,0.05114297916773439,0.007850324214473646,9.552876423867272e-05
Bearing,preprocess_Reading126.dat,0.8093164470481392,0.10045054835326046,0.08827823614883576,0.0019543715270167634,3.969227478584565e-07,0.07594365923992108,0.5714394753023315,0.1662938328928596,0.09641040320813331,0.08032289170895619,0.009550126501144585,3.96111466535826e-05
Bearing,preprocess_Reading127.dat,0.844828621633253,0.07489346949898484,0.07810609463867935,0.0021714714233898136,3.42805692815826e-07,0.0807056720930265,0.615764549160949,0.1430244812514004,0.07647430687580714,0.07385067035496687,0.010139628531056755,4.0691732793474915e-05
Bearing,preprocess_Reading128.dat,0.8468436825745279,0.082011581438757,0.06944744273188658,0.001696819749367876,4.73505460591621e-07,0.09777333304032138,0.6147476677341491,0.1363341939217929,0.08013299542268104,0.062412484018207856,0.008562214432361959,3.7111430485775625e-05
Bearing,preprocess_Reading129.dat,0.8254993551457303,0.09815695556891219,0.07434874677522714,0.0019946496639170305,2.928462135573035e-07,0.07630316722190536,0.6291812378372692,0.11632399012561814,0.09985934837803226,0.06922205723183252,0.009073623083188253,3.657612215444498e-05
Bearing,preprocess_Reading13.dat,0.8284262597891153,0.0962421979631427,0.07350611738921214,0.0018251090818931245,3.15776636641301e-07,0.06518491653479482,0.49654490914406274,0.252371437897645,0.10814389709770812,0.0685241395176701,0.009194547030980797,3.6152777138412496e-05
Bearing,preprocess_Reading130.dat,0.8342910025197817,0.08919278322051225,0.07434416983914376,0.002171714970343008,3.294502192990643e-07,0.07272621457304217,0.6286671417668733,0.13127049796885085,0.08687175277217636,0.06978389967645766,0.010618782988344021,6.171025425576169e-05
Bearing,preprocess_Reading131.dat,0.8472427205555825,0.08402763593273524,0.06700899504434779,0.0017203001029467214,3.483643878308653e-07,0.0829670085232165,0.6402013630083642,0.121051397577616,0.0865971402010528,0.06136989452640726,0.0077807239375369125,3.24722258064752e-05
Bearing,preprocess_Reading132.dat,0.8278719328942544,0.08216281750864811,0.08780819648463553,0.0021566076163309035,4.4549613115845086e-07,0.07642411250625854,0.6045442937672721,0.14710938299875026,0.0842351318489792,0.07702970972550728,0.010588725957498006,6.86431957346905e-05
Bearing,preprocess_Reading133.dat,0.8316178019200887,0.08844449780113972,0.07788727960370408,0.0020501095657234417,3.1110934422591013e-07,0.08148737057270655,0.6085651727375646,0.1331434999156552,0.09359713086319285,0.07344010093396527,0.00972644521257064,4.0279764345022827e-05
Bearing,preprocess_Reading134.dat,0.8102260563616691,0.10034608041547043,0.0873812956324377,0.0020462876903875535,2.7990003510395686e-07,0.088985765373192,0.5966243541559387,0.12711318388481324,0.09382746060523071,0.08353651139141409,0.009874905166971362,3.7819422440000086e-05
Bearing,preprocess_Reading135.dat,0.8261549227954559,0.09338481235908826,0.07874577421379796,0.001714206976787225,2.836548705499763e-07,0.09547965215786904,0.5931771434303089,0.13428290213637822,0.09457046878052988,0.07305141134233513,0.009394588447492257,4.383370508653122e-05
Bearing,preprocess_Reading136.dat,0.7900039858994629,0.11068215209879308,0.09693947456132211,0.0023737254229628997,6.62017459209643e-07,0.07620359549372832,0.5513227163009681,0.15854127540324348,0.11127187869477445,0.09089788470218163,0.0117163887998506,4.626060525341128e-05
Bearing,preprocess_Reading137.dat,0.8550123770088671,0.07484724900867311,0.06851510464474626,0.0016249807205565969,2.886171569467007e-07,0.08667012325717373,0.6418080096451203,0.1257477201060285,0.0768022704986498,0.060822290905346195,0.00811684965743991,3.273593024191788e-05
Bearing,preprocess_Reading138.dat,0.8651942285499761,0.06894446495296544,0.06425154545210437,0.0016094858791397021,2.751658146619547e-07,0.10272308724807386,0.6571983862295218,0.10585058243244379,0.06984167165744568,0.057690812287683135,0.006666728912824147,2.8731232007686087e-05
Bearing,preprocess_Reading139.dat,0.8145553413841478,0.08860154351344163,0.09514599596077473,0.001696810166794324,3.089748417592663e-07,0.08705509193582871,0.5904223552688844,0.13690399110361162,0.09105192374462634,0.08489091415582516,0.009628007694747693,4.7716096475971155e-05
Bearing,preprocess_Reading14.dat,0.8454134365406673,0.08765940094086533,0.06499073403301776,0.0019361819176225586,2.465678269397285e-07,0.09653663349440927,0.4915340814202291,0.25097627563631963,0.09536605347023482,0.056916426548332184,0.008635197585742134,3.533184473281668e-05
Bearing,preprocess_Reading140.dat,0.8115499686311763,0.09070182504080566,0.09552104002256794,0.0022268418325899117,3.244728602697197e-07,0.07425595608876154,0.582608081084884,0.155320230092798,0.0915794651454943,0.08450577819282563,0.011649947306327438,8.054208890899196e-05
Bearing,preprocess_Reading141.dat,0.7924396170319858,0.09761122624770728,0.10788569102250249,0.0020631518805481544,3.138172560878022e-07,0.06959943717042599,0.5824181766344283,0.14217716148600937,0.09878095747278678,0.09534757589171805,0.011621910461391603,5.478088323983987e-05
Bearing,preprocess_Reading142.dat,0.8302388890671384,0.08589880452238238,0.08160929745124304,0.002252726346183326,2.8261305296538793e-07,0.08894695812418323,0.5876022601400898,0.15007937280013026,0.09061951579802381,0.07232908615435615,0.010374212216633014,4.8594766583810504e-05
Bearing,preprocess_Reading143.dat,0.8147678280922772,0.09637465126547089,0.08674336731481541,0.002113805091728814,3.482357076750231e-07,0.08798654079422707,0.5778078532758357,0.14706059923863182,0.09465207907797234,0.08179843610508235,0.010652718690126285,4.1772818124499434e-05
Bearing,preprocess_Reading144.dat,0.8061816319413508,0.09580332286977881,0.09565643455854514,0.0023579741585886566,6.364717367642756e-07,0.0674724957171684,0.568796872845625,0.16067962283099105,0.10328350264309341,0.08832296499160482,0.011399459239014925,4.508173250265615e-05
Bearing,preprocess_Reading145.dat,0.7971751055424886,0.09239279127209037,0.10799809200403354,0.002433685066941162,3.261144466098597e-07,0.07573969114366678,0.5727112042905897,0.14059598645166643,0.10168965566502343,0.09497309346574652,0.014239369681398778,5.099930190832989e-05
Bearing,preprocess_Reading146.dat,0.7968386683006604,0.09282663580653551,0.10772764969856892,0.0026067230359265387,3.231583088013772e-07,0.0787446330052327,0.583742123260646,0.13731036570357782,0.09241179479888019,0.09431279865907975,0.013371595392834645,0.00010668917974883746
Bearing,preprocess_Reading147.dat,0.8009727013447782,0.09447578500205903,0.1022315717394788,0.0023195607791913174,3.8113449283472266e-07,0.06328142285670815,0.6014187851952333,0.13420758528661958,0.0966765481723914,0.09105321433133397,0.013310344840520589,5.209931719289768e-05
Bearing,preprocess_Reading148.dat,0.7949627201129258,0.0993175642555663,0.1033616193567609,0.0023576359288249053,4.603459222614934e-07,0.06748872536713119,0.5548322936575122,0.1729641087576031,0.09802611672522252,0.0938922158037076,0.012701816422124168,9.472326669929864e-05
Bearing,preprocess_Reading149.dat,0.784697118062733,0.10199392374331495,0.1108389900727508,0.002469638532242793,3.2958895824263614e-07,0.06632045999073519,0.5578638512873347,0.16272109171327176,0.10092524184353738,0.0988388142716357,0.013282476238551675,4.806465493352822e-05
Bearing,preprocess_Reading15.dat,0.7844384110720313,0.11866819787981339,0.09409364015406545,0.0027993366465696654,4.142475199750953e-07,0.06888583620119632,0.49990460622847205,0.21364752188277034,0.11934571173772755,0.08598808935362083,0.012175556819942809,5.267777627013896e-05
Bearing,preprocess_Reading150.dat,0.7475259323415979,0.129850939455823,0.11974406824213564,0.002878667920643159,3.920398004307079e-07,0.08008866657491802,0.5390601673928075,0.1369461254607862,0.12058556359794302,0.10801973855818753,0.015233067876329519,6.66705390281595e-05
Bearing,preprocess_Reading151.dat,0.7377592819684036,0.11799716437710829,0.1424230802337171,0.0018202344584174262,2.389623538394881e-07,0.023951216190623303,0.32208198160606405,0.37204193332965185,0.12507569365807494,0.13726113620900302,0.019527633815708635,6.040519087429224e-05
Bearing,preprocess_Reading152.dat,0.7772548064043189,0.10595424888937287,0.11493673308839432,0.0018539217222420675,2.8989567166882403e-07,0.028017119038665425,0.34874548131727606,0.3853078404577715,0.1165394505187785,0.1058936642018942,0.01543891283851749,5.7531627096706284e-05
Bearing,preprocess_Reading153.dat,0.7900892127388341,0.10432992143175901,0.10356889160824735,0.002011725873496986,2.483476625275892e-07,0.03336762268109599,0.3410174508296291,0.39547907663274406,0.11855884436622358,0.09816104290044234,0.013362663370045576,5.329921981935276e-05
Bearing,preprocess_Reading154.dat,0.7119066969436182,0.14194661539898376,0.14327526186098857,0.002870998892417128,4.2690399235370944e-07,0.03616107828004121,0.3431818785899012,0.323943675224212,0.1416915684860999,0.13646714719705938,0.018480298810361624,7.435341232468482e-05
Bearing,preprocess_Reading155.dat,0.7178964062077763,0.14094926326936563,0.1386888007347524,0.0024651559747914244,3.738133143566574e-07,0.026789949659883912,0.33489998853300756,0.342908946530753,0.1476083014583979,0.129829636990809,0.017897233192093527,6.59436350551164e-05
Bearing,preprocess_Reading156.dat,0.798692002821992,0.10484721952546747,0.09467533657001015,0.0017851838340160544,2.572485143669146e-07,0.041010291344793726,0.34373679395790097,0.3962604274715286,0.11245429756515885,0.09563790260680034,0.010858633724904164,4.16533289133554e-05
Bearing,preprocess_Reading157.dat,0.8046284096528036,0.10149523737567157,0.09213444054123632,0.0017415833381686327,3.2909211977716904e-07,0.042986085513349405,0.3744132374362272,0.3721514290169317,0.11712815687438408,0.08360739104796047,0.009665398054400873,4.8302056746340055e-05
Bearing,preprocess_Reading158.dat,0.7991978705790722,0.10283498652894218,0.09603412397369702,0.0019327171529814153,3.0176530726100934e-07,0.04008685424524411,0.3689716710602632,0.3699148712870044,0.12169474693175378,0.08815006789195028,0.01113940586855995,4.238271522422101e-05
Bearing,preprocess_Reading159.dat,0.8170437117013922,0.10162390117327529,0.07953658785583839,0.001795561435481523,2.3783401248569963e-07,0.04331762663508482,0.4156908078363015,0.3342317414345117,0.12212691589715917,0.07409623747131368,0.010493738621998119,4.2932103631005376e-05
Bearing,preprocess_Reading16.dat,0.7700526475472033,0.12199418885692441,0.10499930921701545,0.0029534877937693565,3.6658508753884877e-07,0.07198811418399932,0.506452561840863,0.18164046321471372,0.12887566943043505,0.09559680604814123,0.0153859992778215,6.038600402615614e-05
Bearing,preprocess_Reading160.dat,0.8113710587894483,0.09870271384985121,0.08778730654781283,0.0021386423073295633,2.785055582896332e-07,0.039669307972135116,0.3875449152133273,0.36119960778572396,0.11572582429580741,0.08526550523549073,0.01055368214656006,4.1157350955367204e-05
Bearing,preprocess_Reading161.dat,0.8216468448972025,0.09143848093638961,0.0848527156546515,0.0020616667846799406,2.917270765731866e-07,0.05505792729905861,0.45717724958396216,0.29106969056220566,0.10769561534048902,0.0787076871887722,0.010230122766442647,6.170725906975822e-05
Bearing,preprocess_Reading162.dat,0.8180244383092181,0.09840629755385082,0.08196626700125553,0.0016027711945029092,2.259411726523433e-07,0.04738516449896582,0.4151246921007721,0.33885651394238625,0.10952276953537397,0.07984740950522386,0.009193097979137583,7.035243814051139e-05
Bearing,preprocess_Reading163.dat,0.8035430553533545,0.11342746948176496,0.08098757133986706,0.0020413997996543733,5.04025359125752e-07,0.054659339219829406,0.45985319367889205,0.27747179591565124,0.11829752316238767,0.0789467432966105,0.010690710840986044,8.06938856430193e-05
Bearing,preprocess_Reading164.dat,0.7533758162305988,0.13840998457356843,0.10565954238990037,0.002554223254011259,4.3355192117698573e-07,0.04672188456555652,0.42052223614240614,0.27933350173141047,0.14328637700443472,0.0971005181497348,0.012971206655815368,6.427575064176548e-05
Bearing,preprocess_Reading165.dat,0.800090425438678,0.10770311221613173,0.09007393064541724,0.002132161716558071,3.699832151371518e-07,0.06038041358772526,0.46513443983438624,0.2632189629875127,0.11851587146667351,0.08152995395040387,0.011171343511957152,4.901466134124719e-05
Bearing,preprocess_Reading166.dat,0.7849771101376379,0.11181498354036408,0.10096693636693327,0.002240424275530081,5.456795346576523e-07,0.06151298904180704,0.4623850329557442,0.26239249763833267,0.11421301584925897,0.08704214251563264,0.01239982458265163,5.449741657262345e-05
Bearing,preprocess_Reading167.dat,0.7694826055578229,0.12207834905676286,0.10605702729148096,0.0023816184063192402,3.996876140283524e-07,0.07271455281462605,0.5082003501068553,0.18460783183327717,0.12371308484904384,0.09724412392835625,0.013452586677981573,6.746978985990437e-05
Bearing,preprocess_Reading168.dat,0.7745970176393647,0.12433142458433884,0.09850240828586954,0.0025686876526063553,4.618378204065262e-07,0.0651718058289365,0.49886253597739155,0.20253062673554545,0.12645275018430688,0.0922693719378402,0.01464812194853147,6.478738744793642e-05
Bearing,preprocess_Reading169.dat,0.8196720622860104,0.10255744661918148,0.07562956752769914,0.002140577197030062,3.463700788254841e-07,0.06493571001266446,0.5302745080612641,0.21455847946672138,0.10488964613956306,0.07387501053954695,0.011420281992836716,4.6363787403397655e-05
Bearing,preprocess_Reading17.dat,0.8174651790703327,0.09948062355135687,0.08094454751584994,0.002109264771688584,3.8509077168830496e-07,0.07120417493271827,0.5330901758265593,0.2048013487344579,0.10625316186565054,0.07277378794188305,0.011825243954073061,5.2106744657914763e-05
Bearing,preprocess_Reading170.dat,0.8217770790676411,0.10091105359064896,0.07524501938378844,0.0020663942198212693,4.5373809995905636e-07,0.06753887184100074,0.5266366858525516,0.21343637870987042,0.11305348578678098,0.06921947323510214,0.010070301297549992,4.4803277144097905e-05
Bearing,preprocess_Reading171.dat,0.8534872812447561,0.07637741473295463,0.06841444859946018,0.001720543467880847,3.1195494817326375e-07,0.07732708933874466,0.5651055043436386,0.19918132101007321,0.08665374158269905,0.06267238314094441,0.009021940013752474,3.802057014754787e-05
Bearing,preprocess_Reading172.dat,0.8227708744418238,0.09772176011605269,0.07703176258841621,0.002475215343792024,3.875099156068247e-07,0.07292415289484308,0.5515922368839634,0.18750416270251144,0.1042649900708822,0.07227512625182302,0.011381877144413353,5.745405156335777e-05
Bearing,preprocess_Reading173.dat,0.7953313591351755,0.11425227321081402,0.08772447451048473,0.0026912807879846306,6.123555409859912e-07,0.05668400316292289,0.46815675426597625,0.26468074245352974,0.11815633452836573,0.0799165483603246,0.0123536219218361,5.1995307044585144e-05
Bearing,preprocess_Reading174.dat,0.8205842763023362,0.09484834339328273,0.08242571351552011,0.0021413270891610728,3.396996998754018e-07,0.0751393462485781,0.552212363486413,0.19203503726360524,0.09636046749248098,0.07274323066660922,0.011454545249853157,5.500959246019829e-05
Bearing,preprocess_Reading175.dat,0.8174980381554283,0.10305632137200496,0.07734741606144463,0.0020979007182618894,3.236928600881624e-07,0.06840659357157863,0.5287078205673067,0.2174101016267648,0.10511761124805057,0.07004786508501216,0.010268282425311654,4.172547597548062e-05
Bearing,preprocess_Reading176.dat,0.8296743455282412,0.0983639165971677,0.0700101865301124,0.0019512636037235093,2.877407551803846e-07,0.07171457649532526,0.535357998165315,0.21925097955558756,0.10152147158754396,0.0631564798071748,0.00893993477662288,5.8559612430499054e-05
Bearing,preprocess_Reading177.dat,0.8380919379599863,0.0914368866082948,0.06864928315353902,0.00182168956508811,2.027130919262128e-07,0.07816222995597007,0.5848885559737305,0.1659891349970105,0.09835847067993479,0.0626733421498977,0.009890266024056515,3.8000219399735124e-05
Bearing,preprocess_Reading178.dat,0.820146522968739,0.09877615201501072,0.07867941833108928,0.0023975936553294087,3.1302983162626055e-07,0.08199683870654778,0.5849259775102269,0.14440960400853495,0.1038519245675306,0.0726207887218831,0.012146869938556312,4.799654672047617e-05
Bearing,preprocess_Reading179.dat,0.820348763245675,0.09621873430685193,0.08109139083716442,0.002340722255319521,3.8935498921275543e-07,0.07652985874769509,0.5893508884341222,0.14538820885227705,0.104255402718164,0.0728167574542317,0.011608276006449874,5.060778706009904e-05
Bearing,preprocess_Reading18.dat,0.8398020557427495,0.08884417534498608,0.06961880470571302,0.0017345987183515223,3.6548819968081883e-07,0.07074025145431312,0.5312400086523695,0.2305713917147474,0.09595675135343935,0.062305073515894684,0.009100509104423239,8.60142048127132e-05
Bearing,preprocess_Reading180.dat,0.8093273461892696,0.10495892240756846,0.08318275604915097,0.002530576668960513,3.986850502175596e-07,0.07605313465943207,0.5840877874284339,0.14214458103030128,0.10892981510025299,0.07615103140177866,0.012578827089344193,5.4823290456968834e-05
Bearing,preprocess_Reading181.dat,0.8269010144413296,0.09251910299751535,0.07827779284144247,0.0023016630916872114,4.266280255679152e-07,0.07570586431025074,0.5776876996885675,0.16832143142600942,0.09442357574940713,0.0723705936266075,0.011439837206730096,5.099799242754788e-05
Bearing,preprocess_Reading182.dat,0.803870948163477,0.1086442712774963,0.08498358560892397,0.002500693321377405,5.016287250588213e-07,0.06764640333348407,0.5607948453065673,0.16484004928841187,0.11433476093658979,0.08004673515176076,0.012288904467180348,4.830151600588661e-05
Bearing,preprocess_Reading183.dat,0.8165439413390836,0.1044166775537109,0.07645080883375406,0.002588244433083319,3.278403681069024e-07,0.07615173386802607,0.5633185320506074,0.16717317682073293,0.11193978701655899,0.07048503640877236,0.010885829390843718,4.5904444458573115e-05
