classe,arquivo,amostras,media,rms,desvio_padrao,potencia_total_welch,fracao_0_500,fracao_500_1000,fracao_1000_2000,fracao_2000_4000,fracao_4000_8000
Bearing,preprocess_Reading108.dat,50000,0.03683612281226,0.23857832620281239,0.23571745329927452,0.05378864987051943,0.8516903087269135,0.08470851313271163,0.06205705692123919,0.0015438652841859653,2.55934949620724e-07
Bearing,preprocess_Reading109.dat,50000,0.034402543487474006,0.24692400629705777,0.24451570478679255,0.059938594432238326,0.8307861936730669,0.09834783822048387,0.06924514812032481,0.0016205882534319246,2.3173269234265026e-07
Bearing,preprocess_Reading110.dat,50000,0.05051445302447859,0.21999198232597705,0.21411390035060957,0.0452284434996136,0.8396212371190388,0.08967761689091332,0.06878100260320714,0.0019198123541727184,3.3103266810512156e-07
Bearing,preprocess_Reading111.dat,50000,0.062987368846206,0.2553484549332927,0.2474579253179252,0.06194206833990635,0.8394353625006649,0.08990346259780786,0.06892068611662185,0.0017401775229149838,3.1126199052256286e-07
Bearing,preprocess_Reading112.dat,50000,0.042501983525926004,0.23022376345524245,0.22626657432298156,0.05000868861828326,0.8424554460489051,0.08669237580939328,0.06877611002042643,0.0020757180202093154,3.5010106590656903e-07
Bearing,preprocess_Reading113.dat,50000,0.073069133052782,0.2687130634526066,0.25858772643920946,0.06389719474485488,0.8515858125822465,0.07887684831576142,0.0676054509256976,0.001931530164872935,3.580114213839981e-07
Bearing,preprocess_Reading114.dat,50000,0.032454797193584,0.2360022026341299,0.2337599747332384,0.05515218330788855,0.8208119476211178,0.09168577699443092,0.08525437276167516,0.0022475515656242727,3.5105715181492093e-07
Bearing,preprocess_Reading115.dat,50000,0.052181583770320006,0.25035011258601725,0.24485150844349032,0.05847797247475999,0.825245389936165,0.08979525890033845,0.0825648774024746,0.0023940842401592045,3.895208625963578e-07
Bearing,preprocess_Reading116.dat,50000,0.029603793055232,0.24743528851411395,0.24565796840079465,0.05920282432966468,0.8080544514175817,0.10380399776854556,0.08569379239786717,0.0024472716847774812,4.86731228043195e-07
Bearing,preprocess_Reading117.dat,50000,-0.027573434662318604,0.21948850723782046,0.21774965099951277,0.04960956834967106,0.8412294568842669,0.08492632957555675,0.0716584410058455,0.002185436294136615,3.362401942449211e-07
Bearing,preprocess_Reading118.dat,50000,0.04876503535625399,0.257142019244611,0.25247572039287103,0.05946175901357295,0.8323302566059453,0.09105657055258352,0.07446922195170537,0.0021435720990024415,3.787907633347205e-07
Bearing,preprocess_Reading119.dat,50000,0.020214017516252,0.2305024258411068,0.2296143763236257,0.05319299975612591,0.828062840731583,0.09470895435950008,0.07524072804054864,0.001987037160967319,4.39707400922854e-07
Bearing,preprocess_Reading120.dat,50000,-0.00018350821846600002,0.23780378166466593,0.237803710859923,0.05506805021034148,0.839463622869396,0.08751022670360584,0.0709335994904717,0.0020922278071681334,3.23129358374715e-07
Bearing,preprocess_Reading121.dat,50000,-0.043977142586362,0.2375146517565914,0.23340784204690654,0.053793411828352095,0.8273377844427906,0.10082774713937187,0.0691986593911442,0.002635491210266273,3.178164268411695e-07
Bearing,preprocess_Reading122.dat,50000,0.041127542362024,0.2588965249359358,0.2556089511014111,0.06745245357464456,0.8433753278735621,0.09080010775682229,0.06380316793112562,0.002021069527374499,3.269111152786384e-07
Bearing,preprocess_Reading123.dat,50000,0.010385026835606,0.2416151033891812,0.2413918171839892,0.05774491709960488,0.8468095252060316,0.07961589035062618,0.07143293907930288,0.002141337845195163,3.075188443002229e-07
Bearing,preprocess_Reading124.dat,50000,-0.049561327738648,0.24436104066746364,0.23928224545266233,0.0577252778996898,0.8513981803514703,0.08551825367235762,0.06093261792524874,0.002150617195775012,3.3085514833640783e-07
Bearing,preprocess_Reading125.dat,50000,0.029224494454804,0.23375973961589033,0.23192573119244442,0.054027728176496446,0.8641322768833206,0.08106634433124307,0.05298823629550668,0.0018127114457208166,4.310442087435276e-07
Bearing,preprocess_Reading126.dat,50000,0.0261830454707128,0.21163210994031542,0.21000618583191388,0.04204975749853514,0.8170955237147185,0.09393595947031662,0.08710881597610888,0.0018593781865195818,3.2265233648309703e-07
Bearing,preprocess_Reading127.dat,50000,0.033918533587592004,0.21273032955380736,0.21000887169674257,0.04380216452380485,0.8456722197804146,0.07415443672243663,0.07810931377670166,0.002063746400633294,2.8331981357679845e-07
Bearing,preprocess_Reading128.dat,50000,0.004580629598396,0.23613636740325036,0.23609193515002821,0.054819300607503126,0.849948306211217,0.07858833068778351,0.06981657223207459,0.0016463949986950893,3.9587022980873345e-07
Bearing,preprocess_Reading129.dat,50000,0.035422280577458005,0.26546790326816133,0.2630940320575244,0.06846822001693689,0.833677677976069,0.09222460586871578,0.07226536525945722,0.0018320832129770294,2.6768278103330433e-07
Bearing,preprocess_Reading130.dat,50000,0.026788147524766,0.24288385987529904,0.24140208064578744,0.05964946617694298,0.8371771590330388,0.08909797358927748,0.07157929799707843,0.002145252804906034,3.165756991610557e-07
Bearing,preprocess_Reading131.dat,50000,0.03056083516398,0.23906042538744277,0.23709897161418717,0.05637750262020304,0.8512218910764697,0.0804834771832729,0.06661463608133786,0.001679691425937155,3.0423298237443074e-07
Bearing,preprocess_Reading132.dat,50000,0.039505094714154004,0.23287073266718275,0.22949537168443335,0.04999957197488021,0.8266399486570324,0.08270421049181056,0.08853015578448707,0.0021252769408690816,4.081258008858697e-07
Bearing,preprocess_Reading133.dat,50000,0.024427163527076,0.24983346179440563,0.24863642596007174,0.06253742360014249,0.8307682245382029,0.08954420058741928,0.07766962189638313,0.002017658964453739,2.9401354088387083e-07
Bearing,preprocess_Reading134.dat,50000,-0.028475039616778604,0.2293709736135359,0.22759660730170006,0.050866899868096914,0.8104234249385917,0.10097337859298974,0.08653444529148276,0.002068485167805175,2.660091306470629e-07
Bearing,preprocess_Reading135.dat,50000,0.012680108792672,0.24538369604553603,0.24505585715500458,0.06055408090168842,0.8248830039055596,0.09418093617017212,0.07918385570245141,0.0017519430872040861,2.611346128267119e-07
Bearing,preprocess_Reading136.dat,50000,-0.01979244304084,0.21071257949902505,0.20978095804340313,0.04267069281340099,0.7881239726346178,0.1104916518302961,0.099029172940267,0.002354677614940726,5.249798785067985e-07
Bearing,preprocess_Reading137.dat,50000,-0.044717044947547996,0.21804376024153369,0.21340915461016755,0.04481276845815097,0.8566110827482819,0.07427311667713539,0.06749354001559822,0.0016220097559657438,2.5080301862126657e-07
Bearing,preprocess_Reading138.dat,50000,0.015980330639168202,0.2655881376510875,0.2651069367135381,0.06921377768347835,0.8662363137277898,0.06815017802159713,0.06405025720681601,0.001563000388870266,2.506549268439322e-07
Bearing,preprocess_Reading139.dat,50000,-0.063421727998762,0.20380500880121155,0.193685740389201,0.03572015017395278,0.802211429870093,0.09459891976271663,0.10138388244814228,0.0018054791705452886,2.8874850284008675e-07
Bearing,preprocess_Reading140.dat,50000,0.008056597772996,0.2046075823316837,0.20444890310280675,0.04150400157369902,0.8133927228103837,0.08967148034071447,0.09483836738965135,0.0020971695648430463,2.59894407443352e-07
Bearing,preprocess_Reading141.dat,50000,0.02929700743532,0.24676768771273713,0.2450224011277862,0.05833552906829144,0.7976806822004543,0.092865986412663,0.10746276531029987,0.001990262699446699,3.033771360536981e-07
Bearing,preprocess_Reading142.dat,50000,-0.021105880740116,0.24440935653725088,0.24349635595042693,0.059465865800136346,0.8331007251091583,0.08441396011767698,0.08021794342711659,0.0022671020182764997,2.6932777158250446e-07
Bearing,preprocess_Reading143.dat,50000,-0.050979828821988,0.2012849401565715,0.19472206908081935,0.036751676345366954,0.8154901847553893,0.09461039192502893,0.08788858409655921,0.0020105301793224436,3.0904370025636383e-07
Bearing,preprocess_Reading144.dat,50000,-0.030968278698862,0.2005870494235657,0.19818206304022976,0.040032870838491066,0.8056370711730972,0.09583193106794981,0.09631112635701375,0.0022194098637317444,4.615382074967373e-07
Bearing,preprocess_Reading145.dat,50000,0.037465499718024,0.26009491142898655,0.25738239893615705,0.06351804675406438,0.7889268638414948,0.09744336306568142,0.11105365230319905,0.0025758046314482653,3.161581765449004e-07
Bearing,preprocess_Reading146.dat,50000,0.034718782611041,0.24095201124991625,0.23843757644169059,0.05651348488708261,0.8015699191218022,0.0922831293156818,0.1037277367282575,0.002418958174576061,2.566596825202239e-07
Bearing,preprocess_Reading147.dat,50000,-0.0269408365161,0.25598391221113204,0.2545622804712617,0.06429681336158537,0.7978802820480192,0.09544906213053087,0.10443955358260384,0.002230749264953191,3.5297389305557495e-07
Bearing,preprocess_Reading148.dat,50000,-0.02586665996041,0.21126892388759433,0.20967945560572843,0.0407806084108625,0.7924438812968018,0.0992177678022919,0.10613134186748148,0.002206659342061993,3.4969136293650416e-07
Bearing,preprocess_Reading149.dat,50000,0.04119492754246799,0.2330684248752876,0.22939892898315456,0.05380697599248167,0.7870368934219396,0.10114028682062702,0.10939949986532602,0.002423046607139901,2.7328496742094233e-07
Bearing,preprocess_Reading150.dat,50000,0.018018261951408,0.23583891521314174,0.23514960379546018,0.056385253958920745,0.7504860723474681,0.1286247844647984,0.11815365384549543,0.0027351188918341377,3.704504038912787e-07
Bearing,preprocess_Reading151.dat,50000,0.0388594253088472,0.2136393841594169,0.2100755376731928,0.045196284124706804,0.7356046529824528,0.12157191666932826,0.1410049986512068,0.001818194889526983,2.3680748529190746e-07
Bearing,preprocess_Reading152.dat,50000,0.10601954690788,0.22990440311764218,0.20399973099572252,0.04154083131470813,0.7827659635688577,0.10441479273110077,0.11104447970054414,0.001774502687599923,2.6131189736254524e-07
Bearing,preprocess_Reading153.dat,50000,0.052421061651253,0.22237933282531422,0.21611247063320388,0.047199198410914855,0.7871130699444846,0.10693058189911071,0.10394911407847657,0.0020069855873319363,2.4849059603870397e-07
Bearing,preprocess_Reading154.dat,50000,0.12779693598898,0.2380223406734801,0.2008048251698917,0.03877869418143801,0.7076732973479269,0.14384128992469314,0.14564538722590312,0.002839658024298118,3.674771786848096e-07
Bearing,preprocess_Reading155.dat,50000,0.074193300763884,0.2382755994144459,0.22643015567294328,0.04956007042130191,0.7132483760287066,0.1428448535382268,0.1414906282898879,0.002415778258698447,3.6388448042004115e-07
Bearing,preprocess_Reading156.dat,50000,-0.016789163574108,0.21609075457120142,0.21543755057471536,0.04794393985011916,0.8044393860028297,0.10222128920163948,0.09162834293868757,0.0017107456940788977,2.361627644639668e-07
Bearing,preprocess_Reading157.dat,50000,0.11597082126566,0.25183834670996247,0.22354713482524355,0.04926632395794876,0.8097204116938458,0.09947225709422124,0.08909179758161813,0.001715239369287187,2.94261027428617e-07
Bearing,preprocess_Reading158.dat,50000,0.08024792352142,0.23116918721221458,0.21679359743049664,0.04667520098640701,0.8000527684490528,0.10225923839870432,0.09582920385325723,0.0018584943831794975,2.94915806271263e-07
Bearing,preprocess_Reading159.dat,50000,0.06893922213386,0.21999150166408288,0.2089106135551674,0.04410592696156528,0.8110073526652151,0.10571793285496359,0.0814618868913119,0.001812611220269905,2.1636823950859486e-07
Bearing,preprocess_Reading160.dat,50000,0.074640450986256,0.20881667640964754,0.19502104353976718,0.03851252081535699,0.8105645430615533,0.09973552418922899,0.0876275566745108,0.0020721104854273735,2.655892794757165e-07
Bearing,preprocess_Reading161.dat,50000,0.048268092810132,0.20371418986954803,0.1979132698195822,0.04021228246999481,0.8233409763137076,0.08962648030255325,0.08496484560962282,0.0020674170949410986,2.8067917510182693e-07
Bearing,preprocess_Reading162.dat,50000,0.074633080449622,0.2137609346513156,0.2003088627235557,0.04082844856214715,0.8206599441666834,0.09759304095961369,0.08019038418008032,0.0015564119525518067,2.1874107068390264e-07
Bearing,preprocess_Reading163.dat,50000,0.0677412522153966,0.19752990062576722,0.18555102907156162,0.03457158952757848,0.8092301463020841,0.10795078397671853,0.08079786125615954,0.0020208127109789214,3.957540587742346e-07
Bearing,preprocess_Reading164.dat,50000,0.067340510154151,0.22111762849332658,0.21061401027161392,0.04330485065007084,0.7492889546726416,0.14054205646550977,0.10763347147656215,0.0025351164529105372,4.009323759640996e-07
Bearing,preprocess_Reading165.dat,50000,0.123414849853044,0.24395797764075505,0.21043828000227938,0.045058483624422774,0.8041148495305029,0.10534849455898385,0.08852953736171572,0.002006781773616704,3.3677518071372543e-07
Bearing,preprocess_Reading166.dat,50000,0.0657972699888808,0.1983310787364054,0.1870987334397445,0.030138769708649572,0.7818292402375914,0.11182636898548778,0.10416669908517842,0.0021772304636723146,4.612280700525122e-07
Bearing,preprocess_Reading167.dat,50000,0.0816160463395,0.2546135519187345,0.24117811219217786,0.06091552645677768,0.7725779383310303,0.12166379213344725,0.10340874604430415,0.002349153024778708,3.7046643966846735e-07
Bearing,preprocess_Reading168.dat,50000,0.136897194587936,0.2542978084202517,0.2143047677521333,0.04935808255618849,0.7799586153899897,0.12008120846984348,0.09740907917807376,0.0025506532238865434,4.4373820642338977e-07
Bearing,preprocess_Reading169.dat,50000,0.05991375314906,0.22324281800993512,0.21505277951379873,0.045349831569055754,0.8157155798867015,0.10393293916249415,0.07820078561003602,0.0021503837421515196,3.115986168776223e-07
Bearing,preprocess_Reading170.dat,50000,0.11438694116039598,0.24574554418315578,0.21750057512071885,0.047681724313105904,0.8207103152604944,0.10080674549882307,0.07645396364997592,0.0020285775414034413,3.980493031855865e-07
Bearing,preprocess_Reading171.dat,50000,0.16389526456421802,0.27387779974161247,0.21942513858884033,0.04643675972870158,0.8534148199524609,0.07553283246780212,0.06928813124483325,0.0017638862768115974,3.300580920722186e-07
Bearing,preprocess_Reading172.dat,50000,0.0851141871795,0.21969105593698993,0.20253329405182416,0.04074034777667558,0.8249731383176091,0.09542870651732316,0.07716671301656705,0.002431105020189798,3.371283107928848e-07
Bearing,preprocess_Reading173.dat,50000,0.125901514871655,0.24323806462668776,0.20811911165570343,0.04287451044654691,0.7983140634881638,0.11147320549958387,0.08761638791768887,0.0025958332780766035,5.098164870083025e-07
Bearing,preprocess_Reading174.dat,50000,0.06906848381221,0.25424638417349466,0.24468503920178425,0.06361953281777029,0.8251377048381917,0.09325614939772757,0.0796077349011149,0.001998101391559391,3.094714064275485e-07
Bearing,preprocess_Reading175.dat,50000,0.03629161288916,0.23156970082038342,0.2287082096732543,0.050400138711757504,0.8217048559028336,0.09904206665956648,0.07715768124439538,0.0020951129591131406,2.832340912802252e-07
Bearing,preprocess_Reading176.dat,50000,0.05241966713778,0.227957844688287,0.22184895188414464,0.048566449364783354,0.8315441241493627,0.0966923883441821,0.06995958273792138,0.0018036421393749205,2.6262915897886656e-07
Bearing,preprocess_Reading177.dat,50000,0.022153080089204,0.2186748619485967,0.21754984782986894,0.04809004537349741,0.8374374155861712,0.09253785764064876,0.06827573917673543,0.001748799808636882,1.8778780773791912e-07
Bearing,preprocess_Reading178.dat,50000,0.045671823515212,0.22297623632141084,0.21824868041034515,0.04870714006473994,0.8215324686631902,0.09669875159830366,0.07937940600471076,0.002389070773568277,3.029602270600715e-07
Bearing,preprocess_Reading179.dat,50000,0.030890877229542,0.25169292974599033,0.24979008104428288,0.06499470132188082,0.8215239272583691,0.09603808974641316,0.08021379367609437,0.0022238479549194444,3.413642039706502e-07
Bearing,preprocess_Reading180.dat,50000,0.09155218841896,0.23887751079001904,0.2206369460379084,0.05042866801328841,0.8103367791675558,0.10408378440026232,0.08303527317411732,0.002543811343294388,3.519147702583463e-07
Bearing,preprocess_Reading181.dat,50000,0.058100502588846005,0.2310076459575495,0.22358189571110634,0.04659885981616727,0.8250929609523494,0.09057632713308376,0.08200931789223946,0.0023209710022372054,4.2302009014129663e-07
Bearing,preprocess_Reading182.dat,50000,0.10916701244928721,0.24111865149372655,0.21499015673060554,0.04615262232411376,0.7984491946427321,0.11199052482205862,0.08706009898533777,0.0024997426872410667,4.388626302934059e-07
Bearing,preprocess_Reading183.dat,50000,0.10276317320427401,0.2564718407914336,0.2349841172333459,0.05518480247963602,0.8188384156828633,0.10278584950891793,0.07586462401027776,0.0025107977271971644,3.130707439068696e-07
Bearing,preprocess_Reading184.dat,50000,0.08124297838775399,0.2334110813587384,0.21881570182174434,0.046186787311984695,0.8155389634977583,0.10041609930896193,0.08166359364937127,0.0023809416209556347,4.019229529783891e-07
Bearing,preprocess_Reading185.dat,50000,0.05602930781147201,0.2486007918098784,0.24220460432177135,0.05684598915731719,0.8184577185830827,0.1022585408375399,0.07681345070681943,0.0024698746224260416,4.152501318301681e-07
Bearing,preprocess_Reading186.dat,50000,0.01912433013656,0.21866421457958427,0.21782630404644507,0.045659797383570185,0.8352653139758848,0.09573453918403106,0.06685452688932823,0.002145151121352665,4.688294034906674e-07
Bearing,preprocess_Reading187.dat,50000,0.02406329734002,0.23000266267012245,0.22874042615259754,0.05152297783570653,0.8358991671267956,0.09294656548556535,0.06898115485683551,0.0021726015727127532,5.109580906235439e-07
Bearing,preprocess_Reading188.dat,50000,0.015735695338428,0.20685074371289094,0.20625134682418989,0.042943115823473405,0.8139588604061746,0.10468195579864835,0.0789898427370777,0.002368840802394881,5.002557043383436e-07
Bearing,preprocess_Reading189.dat,50000,0.012044923759572,0.2220333657808052,0.22170641698331364,0.04814919736014471,0.823793195371798,0.1015872463172763,0.0726279374606429,0.0019909570239907875,6.638262918297321e-07
Bearing,preprocess_Reading190.dat,50000,-0.015408930444060798,0.21970909200569902,0.21916808611779867,0.048076010778379495,0.7804265309463517,0.11715531891900191,0.0996530892106661,0.002764520652202156,5.402717782491908e-07
Bearing,preprocess_Reading191.dat,50000,0.006029376333788,0.23611417585602973,0.2360371806754133,0.055515423987496516,0.7961451714137522,0.11072334036786065,0.09040052558235556,0.0027305133265991613,4.493094323955008e-07
Bearing,preprocess_Reading192.dat,50000,0.069781543660252,0.2289830970245904,0.21809125357832515,0.048059791972950815,0.7896732705732241,0.11358900973394173,0.09356234499275745,0.003174864698076492,5.100020002841416e-07
Bearing,preprocess_Reading193.dat,50000,0.040270497059880006,0.2548650704351135,0.2516634482686065,0.06093138664085564,0.8037763752951895,0.10284399035432598,0.09086878487885962,0.0025104211008927517,4.283707319778874e-07
Bearing,preprocess_Reading194.dat,50000,0.022484376245449997,0.2062770591982487,0.20504798944718,0.0401339860465972,0.77183041119361,0.12259947880014135,0.10269505250941827,0.0028745946574918915,4.6283933830607113e-07
Bearing,preprocess_Reading195.dat,50000,0.04329671954982,0.2433504113513503,0.23946777816878753,0.0551828363796552,0.7648710022466241,0.12130320447963687,0.11076814166618117,0.003057166735343573,4.848722142851539e-07
Bearing,preprocess_Reading196.dat,50000,0.008602785695058,0.236614471786301,0.23645803081518535,0.05731168236768397,0.7737666139095081,0.12705711269015552,0.09658773215289358,0.0025881501737943617,3.9107364834524255e-07
Bearing,preprocess_Reading197.dat,50000,-0.009373371172698802,0.2302820968151196,0.23009125152084103,0.05360089254897448,0.8056746731481521,0.10856837555352569,0.08325483718247133,0.0025017849332188745,3.2918263209212283e-07
Bearing,preprocess_Reading198.dat,50000,0.024296024884376002,0.22713624241723201,0.22583307063899516,0.051812069700440486,0.7659351798929457,0.12689363299959247,0.10473851072075176,0.0024323121820915496,3.642046185633717e-07
Bearing,preprocess_Reading199.dat,50000,0.013184087440736,0.24787855931859254,0.2475276954367249,0.06025909626554552,0.7908109090245549,0.10727990543096447,0.09930005474962011,0.002608744953410705,3.8584144976025874e-07
Bearing,preprocess_Reading200.dat,50000,0.008009242953771,0.23354019369042758,0.2334028150992826,0.05459801572270279,0.797729980782647,0.11195456254851736,0.08742827828269348,0.0028866364829996795,5.419031425334969e-07
Bearing,preprocess_Reading201.dat,50000,0.032995763643052,0.23923186764680338,0.23694549178954535,0.056078233229459325,0.7957732908588764,0.10756735012513631,0.09395823722767666,0.002700704759784453,4.170285264039976e-07
Bearing,preprocess_Reading202.dat,50000,-0.002531578369032,0.22688872947234986,0.22687460561406736,0.05247314986834371,0.7994031446937636,0.10719938200812565,0.09082390289826175,0.0025731910839374345,3.7931591153348875e-07
Bearing,preprocess_Reading203.dat,50000,0.0882003292575986,0.2568971665659432,0.24128169451589393,0.05964777240790995,0.8335043430374516,0.09315743573905721,0.071171103418838,0.0021668172993965485,3.005052567652372e-07
Bearing,preprocess_Reading204.dat,50000,0.028106050691924997,0.23322354312100044,0.23152380218978802,0.05468746114044581,0.8003032921082575,0.10694087193492795,0.09059783571866577,0.0021576765102456837,3.237279032770072e-07
Bearing,preprocess_Reading205.dat,50000,-0.03473572011014,0.22322487256386925,0.22050572210168534,0.048733233647606816,0.8023222083498863,0.09712021633876147,0.09775421052676171,0.0028030232127015473,3.4157188900790957e-07
Bearing,preprocess_Reading206.dat,50000,0.021835433356719995,0.2289330037510747,0.22788930219870746,0.05201831514267894,0.8013160896666354,0.10338904346301178,0.09266293089230766,0.0026315619331461555,3.740448990421902e-07
Bearing,preprocess_Reading207.dat,50000,-0.0006141407783828,0.22527808382061595,0.22527724670057736,0.0521382658833208,0.8132069660502986,0.09705224190717188,0.08763841953487152,0.0021019280245012407,4.4448315662391164e-07
Bearing,preprocess_Reading208.dat,50000,0.07131483548009919,0.2304478186250367,0.21913555473606788,0.047471061210977036,0.8163992437979933,0.08847086184875214,0.09317087600303679,0.0019586555766527994,3.6277356490710396e-07
Bearing,preprocess_Reading209.dat,50000,0.049412585926758,0.2268387998913242,0.2213915930837641,0.04681981733241042,0.8032133443224346,0.10264311704172373,0.09200491377236097,0.0021383046258568908,3.202376237029927e-07
Bearing,preprocess_Reading210.dat,50000,0.05094877418988999,0.2461015979717212,0.24077005406150964,0.05668134972524336,0.8059064597178787,0.10437479467989826,0.08757297169340886,0.002145482866234597,2.9104257955021913e-07
Bearing,preprocess_Reading211.dat,50000,0.02161551758312,0.22945567097288555,0.22843527385504836,0.05125199727120134,0.7941539534420968,0.10437418755409858,0.09925950252727969,0.002212059762316875,2.9671420806247263e-07
Bearing,preprocess_Reading212.dat,50000,0.053695813217695995,0.19630829653516987,0.1888218920873067,0.0346250118771696,0.7489768004620009,0.12325587559158861,0.12522728686914428,0.002539478654651191,5.584226151767075e-07
Bearing,preprocess_Reading213.dat,50000,0.054541826389906,0.2456509068110188,0.23951942967352188,0.05621224562963943,0.7756328680259326,0.11249586176913931,0.10927200710663705,0.0025989066152678894,3.564830232273075e-07
Bearing,preprocess_Reading214.dat,50000,0.053055339623504005,0.22551924037260254,0.21918954974101829,0.04878319526540438,0.8092534289418356,0.10112765208381433,0.08716702675499065,0.0024515652642349934,3.269551244177288e-07
Bearing,preprocess_Reading215.dat,50000,0.08951997045981999,0.25070176312470993,0.23417418500490425,0.05560091351634571,0.8014830499892521,0.09740141904273021,0.09875555322245806,0.0023596728203937652,3.0492516575219697e-07
Bearing,preprocess_Reading216.dat,50000,-0.00804361895022,0.21208285440465305,0.21193026524451133,0.042851474787854844,0.7875595339884659,0.114226204958783,0.09594267472676479,0.002271232568726702,3.53757259583466e-07
Bearing,preprocess_Reading217.dat,50000,0.03199512974604,0.25448348062576615,0.25246416296959606,0.0635124942749784,0.7819056581543045,0.10697681523323851,0.10868928495848293,0.002427910278319003,3.313756552786441e-07
Bearing,preprocess_Reading218.dat,50000,-0.024391489573349998,0.23804984463351844,0.23679692516254391,0.05463063926221178,0.7555433950096839,0.12772917446110182,0.11426699949000327,0.0024601048725680945,3.26166642885524e-07
Bearing,preprocess_Reading219.dat,50000,0.0745337519017653,0.2358138314868796,0.2237250163660035,0.04907166315115433,0.7858160460734358,0.10986427045179224,0.1020061204803279,0.0023132741590674143,2.8883537664319674e-07
Bearing,preprocess_Reading220.dat,50000,0.017909898509334,0.2400354959201444,0.23936640289943578,0.05529089022227737,0.7590812719130834,0.12128444374025492,0.1171702781772336,0.0024636675428728536,3.386265552478944e-07
Bearing,preprocess_Reading221.dat,50000,-0.016734305239392,0.20289609073324336,0.20220481364939705,0.04168583739596607,0.7697676751560739,0.11803353308021247,0.10982420334998327,0.002374323932154443,2.64481575945514e-07
Bearing,preprocess_Reading222.dat,50000,-0.0099337057739128,0.24546288415521506,0.24526179683634766,0.06223058791217163,0.7587869408006607,0.12830784780022025,0.11024781650440896,0.0026570270870400078,3.6780767007636275e-07
Bearing,preprocess_Reading223.dat,50000,0.042147329641094,0.2543888121725218,0.25087301641003873,0.06324537375327924,0.7659416337857275,0.0991182137004843,0.13259107518124474,0.00234873637148631,3.4096105715388405e-07
Bearing,preprocess_Reading224.dat,50000,0.02321073495919,0.2454143374727924,0.24431426241597903,0.05872993072977212,0.7657467424983441,0.11176548605296542,0.11985465979040519,0.0026327812683787323,3.30389906653899e-07
Bearing,preprocess_Reading225.dat,50000,-0.004721874707672,0.24678968219273262,0.24674450578692736,0.061194334846848476,0.7649204988098998,0.10264783537776404,0.12965514657179453,0.0027761960371538385,3.2320338778612004e-07
Flywheel,preprocess_Reading1.dat,50000,0.019251484134594,0.23121766563114293,0.23041481996288887,0.05487128688759954,0.6472167258795317,0.1709076666015435,0.17939168822713786,0.0024835674921305194,3.517996565223676e-07
Flywheel,preprocess_Reading2.dat,50000,-0.007962532505492,0.22867087615620088,0.22853220271581762,0.05212717974488102,0.721527576638136,0.1265468187430237,0.15003109222333688,0.0018941869838125034,3.2541169086367396e-07
Flywheel,preprocess_Reading3.dat,50000,0.073859961397698,0.19990470452689843,0.18575951387295653,0.033813672095334875,0.7307269742117751,0.12027824147898412,0.1471553459659542,0.0018389137171655055,5.246261210781348e-07
Flywheel,preprocess_Reading4.dat,50000,-0.020177841568598,0.23864875180822087,0.23779419978051264,0.0578561493205032,0.7810767916337594,0.1038590493539032,0.11345187833847462,0.0016119585761038635,3.2209775906521294e-07
Flywheel,preprocess_Reading5.dat,50000,0.08732088519652399,0.2033411445929943,0.18363737117723206,0.03175180001758335,0.7170615056004352,0.13530580949066637,0.14549209526264176,0.0021401501358599994,4.3951039666171347e-07
Flywheel,preprocess_Reading6.dat,50000,-0.016159269523506,0.19386393389299122,0.19318929285271677,0.034097891389228356,0.7240548380565177,0.13252209707543783,0.14125201970287762,0.0021705652282209423,4.799369457953281e-07
Flywheel,preprocess_Reading7.dat,50000,0.006835074167069999,0.23197701670399865,0.23187629900448628,0.05454680441167126,0.7078772362301226,0.14694540744341608,0.14286378196030616,0.0023131521309385774,4.22235216467376e-07
Flywheel,preprocess_Reading8.dat,50000,0.0580762085619,0.23495435634528156,0.22766357540173227,0.04990685259101495,0.6878056027270569,0.1616379260485386,0.14820135583347585,0.002354544242396432,5.711485321347129e-07
Flywheel,preprocess_Reading9.dat,50000,0.029931322880525996,0.23548969961577004,0.23357978194986678,0.055061282453632156,0.7258754423833832,0.13912960523934914,0.13290555596974218,0.002088944950933236,4.5145659235623333e-07
Flywheel,preprocess_Reading10.dat,50000,0.059641517083873996,0.22283930967994975,0.21470968161349993,0.047041250606955284,0.7291054066655427,0.13765068238916278,0.13084442752958336,0.0023989275629682496,5.558527429676059e-07
Flywheel,preprocess_Reading11.dat,50000,0.0107984885096636,0.25349557184248356,0.2532654686088382,0.06542353492612747,0.7442959633072296,0.1273381329468348,0.12643348350852782,0.0019319728688808125,4.4736852688668205e-07
Flywheel,preprocess_Reading12.dat,50000,0.06680246833167999,0.24250726490470756,0.23312486730582155,0.055728274379041105,0.7592431709182365,0.12027188844516926,0.11814849438080782,0.002336021565263605,4.2469052300971633e-07
Flywheel,preprocess_Reading13.dat,50000,0.02704700034966,0.23260276690193454,0.2310249054593924,0.05480486549667617,0.7570459650248564,0.12690587536085074,0.11395874223785243,0.0020889837564291194,4.336200113741945e-07
Flywheel,preprocess_Reading14.dat,50000,0.018458417952804,0.23409546576718734,0.23336660836425588,0.05537245275787099,0.7466810630052919,0.13066631502398626,0.12026582938173322,0.002386265694112715,5.268948761258642e-07
Flywheel,preprocess_Reading15.dat,50000,-0.03694885647184278,0.24110602068216194,0.23825804333665268,0.05908234571220233,0.7495712036939387,0.12309446133190718,0.1250283370610552,0.002305449734537599,5.481785613992707e-07
