classe,arquivo,amostras,media,rms,desvio_padrao,potencia_total_welch,fracao_0_500,fracao_500_1000,fracao_1000_2000,fracao_2000_4000,fracao_4000_8000,wavelet_A6,wavelet_D6,wavelet_D5,wavelet_D4,wavelet_D3,wavelet_D2,wavelet_D1
Bearing,preprocess_Reading66.dat,50000,0.0618656764979,0.25291955559381535,0.24523649743304976,0.059722076648322624,0.7821269987000494,0.10334163022307132,0.11196070728168368,0.002570312404238989,3.5139095650051314e-07,0.08785881364903221,0.5110358078086401,0.17810909416311607,0.10947309417964378,0.09650481901369591,0.01675340888924852,0.00026496229662331796
Bearing,preprocess_Reading67.dat,50000,-0.0356358154734,0.19887444079877445,0.19565564611983735,0.037847699363387846,0.7593404668607566,0.1170998754373385,0.12092351798708043,0.0026356740616066614,4.6565321775002905e-07,0.0870750522687931,0.4837083698809225,0.17709479283742827,0.12456381095632335,0.10842984078859816,0.01881404470029485,0.0003140885676397638
Bearing,preprocess_Reading68.dat,50000,0.05619676138050599,0.24807156145255274,0.24162248159442887,0.05758230552300368,0.7664377836715002,0.11734518956982314,0.11378959303509285,0.002427119621825022,3.141017589209328e-07,0.10385720895884042,0.5020236389686984,0.15480228830054094,0.11888097279398875,0.10146347507557883,0.018674525361676894,0.00029789054067586626
Bearing,preprocess_Reading69.dat,50000,0.04946628969547421,0.24353527958768936,0.23845863076772345,0.05621320816579531,0.7830665649819077,0.10904903505666816,0.10534596548314397,0.002538107897120301,3.26581159822727e-07,0.08993050372587276,0.5303849038890827,0.15659955354722446,0.10833159842916938,0.09871771335645149,0.015794012593256822,0.0002417144589424704
Bearing,preprocess_Reading70.dat,50000,-0.006717473715643601,0.22664519026758242,0.22654561972880488,0.05187868073425419,0.8010565142229448,0.10392636029403209,0.09310060040592695,0.0019162269777347292,2.980993614270942e-07,0.09467732355563536,0.5317008513969176,0.1636537999354107,0.10974299444975597,0.08643765331725671,0.013564935808755228,0.00022244153626858076
Bearing,preprocess_Reading71.dat,50000,0.012877486304909999,0.22588710462800385,0.22551974278029321,0.052085458493189955,0.8008398002251514,0.09749236674837355,0.09935417912285388,0.0023133386304725577,3.1527314859973864e-07,0.08970704899268943,0.537676642658605,0.16771141779544035,0.09944805981684465,0.0896407193315771,0.01557612685024648,0.0002399845545969806
Bearing,preprocess_Reading72.dat,50000,0.032819756026496796,0.20349089493521047,0.20082681079948986,0.03969229293717408,0.7883329542798907,0.10129316191331802,0.10799649167186262,0.0023770125356805056,3.795992480011273e-07,0.09253482845834846,0.5138044654107953,0.17277254808857628,0.10627852033646533,0.09579946943960777,0.01851631494029952,0.00029385332590740404
Bearing,preprocess_Reading73.dat,50000,0.03397698767884,0.2532586956712276,0.25096918384806416,0.06182205811799894,0.7990202094275612,0.0991620114417929,0.0996601426931424,0.0021573332132807615,3.032242224861726e-07,0.0939204141287195,0.5238361023148637,0.17813176843457285,0.10074384696918448,0.08819409062645185,0.014941665177932625,0.00023211234827510226
Bearing,preprocess_Reading74.dat,50000,0.0434291411296962,0.2654346135559046,0.2618576784711675,0.0715076625622378,0.8044941196259522,0.08839548817333341,0.10481625979449827,0.0022938644719415506,2.6793427448948614e-07,0.08652511934496318,0.5361489157882066,0.17254278328375872,0.09656080574711162,0.09121538467464615,0.016749469770879138,0.0002575213904347005
Bearing,preprocess_Reading75.dat,50000,-0.016253564145906,0.25571132302682237,0.2551942444035187,0.0649251460057984,0.7762914763472297,0.10988906929135916,0.11124233766167636,0.002576792805531494,3.238942031057383e-07,0.0786954285804353,0.5056645871791482,0.19024265218915914,0.10942537462197374,0.0994933641823192,0.01622647635458166,0.0002521168923827786
Bearing,preprocess_Reading76.dat,50000,0.087536361466534,0.20255775578300655,0.1826664442338779,0.03334916718811022,0.7593127701232302,0.10542583835309,0.13376896284899212,0.0014922013856306661,2.2728905716416924e-07,0.05881071737669967,0.35966534221930785,0.3189290623410574,0.11660056353662329,0.12360690946615296,0.022064887979599112,0.00032251708055990096
Bearing,preprocess_Reading77.dat,50000,0.040323496903841335,0.21149339741687082,0.20761375857196063,0.043518719115739415,0.8084584216190727,0.08900119230037642,0.10108534631456903,0.0014548411016288476,1.9866435308580745e-07,0.04956129014516252,0.39635096710676526,0.3322470697638325,0.11250971928399388,0.09407515906764763,0.015031212519190054,0.00022458211340814727
Bearing,preprocess_Reading78.dat,50000,0.013815498290559999,0.194438144146687,0.19394670377758774,0.03792223809459943,0.8134334061629657,0.0883430357875259,0.09676698050360732,0.0014563221063510505,2.554395498687382e-07,0.07066555208933498,0.44538269732794494,0.27769968528270794,0.09937388449617196,0.09115609027977238,0.015488688220558499,0.00023340230350946196
Bearing,preprocess_Reading79.dat,50000,0.146704897988508,0.24419105387542145,0.1952099989728253,0.038427037768076114,0.8035147181232132,0.0994480657993648,0.09561565122463371,0.0014212585706908046,3.0628209756793696e-07,0.0624134323074852,0.4061515533766705,0.3022604383856942,0.11843629902193074,0.0944379956255116,0.01605893801470832,0.00024134326799948413
Bearing,preprocess_Reading80.dat,50000,0.04414006249530001,0.22388852543219936,0.2194942520958478,0.04874369929059433,0.8004230342333318,0.09872307880734368,0.09902637008787225,0.0018271951623028847,3.217091494696407e-07,0.052320545419218094,0.3751140228032109,0.33972883068782783,0.1196944936042425,0.0970403119367443,0.015849636406078626,0.00025215914267778366
Bearing,preprocess_Reading81.dat,50000,0.037463147014614,0.20448667107657081,0.2010256482733959,0.03981996241387124,0.8192182862891441,0.08774839503523735,0.09135360255602423,0.0016794228199002509,2.932996940707364e-07,0.05837876496252346,0.3756113813719074,0.356780355849634,0.11263433038714142,0.08276993814273029,0.013587540901523426,0.00023768838453980032
Bearing,preprocess_Reading82.dat,50000,-0.00075157692204,0.20962594140161567,0.2096245940738917,0.044788284464958215,0.7985679047423193,0.10608273189431101,0.09380879054845802,0.001540236596392358,3.362185194727284e-07,0.05853109758098016,0.38521972952324274,0.3240844335647517,0.1254451900453261,0.09261150709606644,0.013889833716566572,0.0002182084730664235
Bearing,preprocess_Reading83.dat,50000,0.078054230724842,0.2192422804652169,0.2048773159955537,0.04240331524160298,0.7963599500594515,0.09983947940273107,0.10173155977808092,0.0020686740841993683,3.3667553709802927e-07,0.05356424969400614,0.39218606889785557,0.3220969694162997,0.12406649141641019,0.09221696900440503,0.015618033176245574,0.00025121839477776657
Bearing,preprocess_Reading84.dat,50000,0.04719017508514,0.2264880404856406,0.2215173127736498,0.04840031013003595,0.8063656436464881,0.1015631521609614,0.09013803920143418,0.001932854801849535,3.1018926663488257e-07,0.06098536323767257,0.4033743638533215,0.31908834108669704,0.12043422795813744,0.08249309674586397,0.013365044457546145,0.00025956266076163553
Bearing,preprocess_Reading85.dat,50000,-0.020071915367838002,0.23947280992008632,0.23863014248935135,0.0550765946214812,0.7320782737686097,0.13889214704790112,0.12661085622764062,0.002418369587102551,3.533687459109219e-07,0.06957465045080771,0.39145299227031854,0.2638913161959925,0.14399727274871366,0.11230757727221617,0.018481504809807252,0.0002946862521440851
Bearing,preprocess_Reading86.dat,50000,0.06109064522882399,0.2016133434766678,0.19213503931705633,0.03561594917296556,0.7964483088627673,0.11212892175166234,0.08947327225345018,0.0019492178608877886,2.792712322309817e-07,0.07487848825516143,0.40933131934302336,0.2882522184296123,0.1301904288190544,0.08349120707711347,0.013635009620318007,0.00022132845571709825
Bearing,preprocess_Reading87.dat,50000,0.07993739326079599,0.23314410330855043,0.21901184001376928,0.045172531923907716,0.8400546831327919,0.09576081126700434,0.062497172995235425,0.0016870455346262416,2.87070342386148e-07,0.07887351025944009,0.43627920645013407,0.3049567601341218,0.10985743116118049,0.05960419891809615,0.010245318945760543,0.00018357413126672735
Bearing,preprocess_Reading88.dat,50000,0.027809136545906,0.21031489136941073,0.20846823608477666,0.04204949094488143,0.8229195869781254,0.09413489878493829,0.08116210562026499,0.0017830953111805745,3.1330549080067016e-07,0.08139723502640282,0.45858752502419764,0.26728237145447825,0.10819253934819795,0.07203826412554627,0.012296958173989127,0.00020510684718784902
Bearing,preprocess_Reading89.dat,50000,0.08880435051141002,0.20995945755269196,0.19025446419484435,0.035492851424476966,0.8027804580265505,0.10918329887425741,0.08590526912965336,0.002130290673913007,6.832956257816701e-07,0.08530162540201,0.47472441337636906,0.22986295445431207,0.11661036720167141,0.07847337723037162,0.014784618245266758,0.00024264408999909948
Bearing,preprocess_Reading90.dat,50000,-0.07169549026559,0.22067445319291898,0.20870306889830462,0.04297864994631585,0.783757493574822,0.1281998542088469,0.08566618748812449,0.0023761369678984533,3.277603081669999e-07,0.07509267431318498,0.4705686589272456,0.2254301872151211,0.1294360223986814,0.08401692426960436,0.015197748987373536,0.00025778388878925886
Bearing,preprocess_Reading91.dat,50000,0.071956637256552,0.23367217414282992,0.22231717730163372,0.04825560478924629,0.8324987005437251,0.09207344108771301,0.07340701374213046,0.002020479867798212,3.647586332637391e-07,0.1028706762715041,0.5347917387480403,0.18919285445310458,0.09329354300686044,0.06695445619788325,0.012685558802943003,0.00021117251966428223
Bearing,preprocess_Reading92.dat,50000,0.13981165401811402,0.2499963099314455,0.20724588386758985,0.04249100920182793,0.8670200407622078,0.07490132959897602,0.05665232727163454,0.001426086309519188,2.1605766265943583e-07,0.10874942064148513,0.5536054947760808,0.19032501869557855,0.08731737605954885,0.051049226015926145,0.008805522155542086,0.00014794165583855077
Bearing,preprocess_Reading93.dat,50000,0.0245000262394812,0.20170124963308936,0.200207749145268,0.03996867606007501,0.7804145606719133,0.11953901667074406,0.09750032147300085,0.002545742567313631,3.586170282711309e-07,0.10086680996461497,0.5260591191996693,0.15484035752337952,0.11279617635360199,0.08967026886236981,0.015511424871171688,0.0002558432251925216
Bearing,preprocess_Reading94.dat,50000,0.10569117905885199,0.2502156388337602,0.22679779669594763,0.05211759630920788,0.7858001739080036,0.11769456479620373,0.0938219034315708,0.002682970019121023,3.878451007653292e-07,0.08757290666122783,0.5009382028907702,0.18785112816582092,0.11562512928564879,0.09034126572439653,0.01738089735092528,0.0002904699212105538
Bearing,preprocess_Reading95.dat,50000,0.09234877608495401,0.23530783762138008,0.21642893060231294,0.04737906646102159,0.8075740157501592,0.10578122386839887,0.08445317922943404,0.0021912247402256606,3.5641178225054865e-07,0.10257067966896843,0.5192810345403255,0.1727156864661466,0.1136035948713741,0.07775324331512014,0.013836427817816112,0.00023933332024918282
Bearing,preprocess_Reading96.dat,50000,0.15153540659925202,0.2792535106927172,0.23456245177139262,0.05521807163269894,0.8458115100107568,0.08583886110944816,0.06620983883450572,0.0021395028102969083,2.872349924449837e-07,0.10206940577431423,0.5219627066211262,0.21105254466179468,0.09016275626806358,0.06302475591865384,0.011529366307054338,0.00019846444899307195
Bearing,preprocess_Reading97.dat,50000,0.100470100798734,0.25204720193602076,0.23115698312893224,0.05069932417581492,0.8558880339808262,0.08024167666853058,0.06230230992130015,0.0015676935169970775,2.8591234605954693e-07,0.11150354656144529,0.5369511898776533,0.19577872113321715,0.09231139628129642,0.05363652775325887,0.009657346510979103,0.00016127188214988742
Bearing,preprocess_Reading98.dat,50000,0.048481129789864,0.2505439514787843,0.2458085671348779,0.062459393249683706,0.8345298728130116,0.08923772859532467,0.07437137212888263,0.0018606833363623476,3.431264188237978e-07,0.10977671192817641,0.519903761652131,0.19443256582731666,0.09716337567442768,0.0664620159487924,0.012059197801447728,0.00020237116770799332
Bearing,preprocess_Reading99.dat,50000,-0.0402067640682598,0.21473470417969442,0.2109369794566618,0.04291939183885657,0.8268447949629215,0.09153778149023524,0.07895161589424524,0.0026654132824730963,3.943701248987754e-07,0.10999946596948722,0.5361121636555621,0.17508338367287418,0.09583450376405137,0.06797148599832858,0.014741827473313693,0.0002571694663828608
Bearing,preprocess_Reading100.dat,50000,0.11994841331844,0.2594090552194758,0.23001181724478797,0.053284952810366666,0.8357815002499062,0.09799552192900479,0.06427819058752117,0.0019444422096693101,3.450238983961184e-07,0.1001475748978943,0.5066034971331135,0.20922011690162162,0.1123739444264057,0.059794106804136486,0.011657317806908814,0.00020344202991951548
Bearing,preprocess_Reading101.dat,50000,0.07492550892718,0.23551685272400336,0.2232808904250943,0.05098142111145794,0.852888891538077,0.0845714861195541,0.06073209677330512,0.0018072277332001265,2.97835863648437e-07,0.1111838293566219,0.5328305082073328,0.1938296788797791,0.09265729942521773,0.05858733396173177,0.010731159797028903,0.00018019037228791235
Bearing,preprocess_Reading102.dat,50000,0.028075688919969997,0.23943700094619275,0.23778526681393902,0.05818253347275973,0.8343243128087287,0.0935357292282544,0.07033997780458504,0.0017996998864197866,2.802720121107131e-07,0.1049037512369164,0.5331671838216193,0.17919593265823183,0.10163560649599572,0.06817238334743568,0.012703395196202264,0.0002217472435988819
Bearing,preprocess_Reading103.dat,50000,0.035190895033524,0.2380812969693445,0.23546614379427183,0.054802771063962794,0.8308012006002534,0.08765835713792693,0.07942228669446033,0.00211783954621352,3.16021145916759e-07,0.10435191539063385,0.5509375292626525,0.15897340004273228,0.09756216111725359,0.07414990129433736,0.013795481255303754,0.00022961163708678202
Bearing,preprocess_Reading104.dat,50000,0.06176461312814,0.2474715771837455,0.23963996761588352,0.055150432376213615,0.818980148422026,0.09403965358389281,0.08463883891291232,0.0023409602778270253,3.9880334190775917e-07,0.1000799233391773,0.5514846666188447,0.15890771918951427,0.10077494776182891,0.0735754068444391,0.014930614935571507,0.0002467213106243373
Bearing,preprocess_Reading105.dat,50000,0.04455887333262601,0.22609589407432126,0.22166158919531748,0.05052935356335682,0.8317807453560582,0.08910954668914257,0.07705979065597886,0.0020496521567356907,2.6514208455045695e-07,0.10276948188394613,0.5566278448405839,0.1634224641954704,0.0941969335063024,0.06894283920737747,0.013812863673573931,0.00022757269274559182
Bearing,preprocess_Reading106.dat,50000,0.10477906343401999,0.23548395402925335,0.2108886921367315,0.04526501176229291,0.8406449635407597,0.09447922662042925,0.0631119527223225,0.0017635871362314628,2.6998025721480074e-07,0.10171150660233141,0.5403308007913058,0.1900364889015792,0.09676243086353199,0.0594123343336036,0.011557827249187294,0.00018861125846078504
Bearing,preprocess_Reading107.dat,50000,0.06201983375920599,0.22158263239358442,0.2127261225119069,0.04461157398122636,0.8397922040491408,0.08961653883869823,0.06889714116280787,0.0016938825878708408,2.3336148237756213e-07,0.1050086322904303,0.5343270178004815,0.1870344027177209,0.09842628343291294,0.06299599370017724,0.012009921939845219,0.00019774811843189022
Bearing,preprocess_Reading108.dat,50000,0.03683612281226,0.23857832620281239,0.23571745329927452,0.05378864987051943,0.8516903087269135,0.08470851313271163,0.06205705692123919,0.0015438652841859653,2.55934949620724e-07,0.10883637743710052,0.5551071052324232,0.17429178274484952,0.09310942189033654,0.05748080261936941,0.01098939658957524,0.00018511348634543342
Bearing,preprocess_Reading109.dat,50000,0.034402543487474006,0.24692400629705777,0.24451570478679255,0.059938594432238326,0.8307861936730669,0.09834783822048387,0.06924514812032481,0.0016205882534319246,2.3173269234265026e-07,0.10402418196198933,0.5449435198705149,0.17263379864176076,0.1034893378231456,0.06343900776256979,0.011286098390938342,0.000184055549081243
Bearing,preprocess_Reading110.dat,50000,0.05051445302447859,0.21999198232597705,0.21411390035060957,0.0452284434996136,0.8396212371190388,0.08967761689091332,0.06878100260320714,0.0019198123541727184,3.3103266810512156e-07,0.11181773205999515,0.5566817255664305,0.16028673423250378,0.09546509259335975,0.06386482968020087,0.011688489993609314,0.00019539587390069753
Bearing,preprocess_Reading111.dat,50000,0.062987368846206,0.2553484549332927,0.2474579253179252,0.06194206833990635,0.8394353625006649,0.08990346259780786,0.06892068611662185,0.0017401775229149838,3.1126199052256286e-07,0.10761903388889194,0.5522339849532067,0.16943348134664202,0.09447759630078378,0.06423665360436666,0.011802600979535987,0.0001966489265726954
Bearing,preprocess_Reading112.dat,50000,0.042501983525926004,0.23022376345524245,0.22626657432298156,0.05000868861828326,0.8424554460489051,0.08669237580939328,0.06877611002042643,0.0020757180202093154,3.5010106590656903e-07,0.11427955358915563,0.5506409091486121,0.1595680914961516,0.09904332825871165,0.06464347273605796,0.011627199866413262,0.00019744490489790627
Bearing,preprocess_Reading113.dat,50000,0.073069133052782,0.2687130634526066,0.25858772643920946,0.06389719474485488,0.8515858125822465,0.07887684831576142,0.0676054509256976,0.001931530164872935,3.580114213839981e-07,0.10493769201826177,0.5897399484345701,0.14848720979878072,0.08326265406296324,0.06141608935490756,0.011952659052217183,0.00020374727829923782
Bearing,preprocess_Reading114.dat,50000,0.032454797193584,0.2360022026341299,0.2337599747332384,0.05515218330788855,0.8208119476211178,0.09168577699443092,0.08525437276167516,0.0022475515656242727,3.5105715181492093e-07,0.09706227082890946,0.5809488039596994,0.13947287269312783,0.093228209563017,0.07466651016377758,0.014372567327725844,0.0002487654637429492
Bearing,preprocess_Reading115.dat,50000,0.052181583770320006,0.25035011258601725,0.24485150844349032,0.05847797247475999,0.825245389936165,0.08979525890033845,0.0825648774024746,0.0023940842401592045,3.895208625963578e-07,0.09506840697587904,0.5802901759019428,0.147188082554031,0.09304147970051141,0.07004158193313885,0.014132183413886801,0.00023808952061006903
Bearing,preprocess_Reading116.dat,50000,0.029603793055232,0.24743528851411395,0.24565796840079465,0.05920282432966468,0.8080544514175817,0.10380399776854556,0.08569379239786717,0.0024472716847774812,4.86731228043195e-07,0.08861452146871647,0.5638503160696406,0.15130433345533634,0.10380633047204209,0.07716245916736605,0.01500532699871301,0.00025671236818538206
Bearing,preprocess_Reading117.dat,50000,-0.027573434662318604,0.21948850723782046,0.21774965099951277,0.04960956834967106,0.8412294568842669,0.08492632957555675,0.0716584410058455,0.002185436294136615,3.362401942449211e-07,0.10316224814751007,0.5930613706668163,0.13699611829943426,0.08840344370327428,0.06545197925810291,0.012711482272384153,0.00021335765247825454
Bearing,preprocess_Reading118.dat,50000,0.04876503535625399,0.257142019244611,0.25247572039287103,0.05946175901357295,0.8323302566059453,0.09105657055258352,0.07446922195170537,0.0021435720990024415,3.787907633347205e-07,0.09853638583688244,0.5812883990357531,0.1514958225163357,0.09180181525918428,0.06425332904666392,0.012415085713431097,0.0002091625917496687
Bearing,preprocess_Reading119.dat,50000,0.020214017516252,0.2305024258411068,0.2296143763236257,0.05319299975612591,0.828062840731583,0.09470895435950008,0.07524072804054864,0.001987037160967319,4.39707400922854e-07,0.09067042552193774,0.5442985655733514,0.18460247017302567,0.09776531172823923,0.06833913950682675,0.014077492216185357,0.0002465952804338455
Bearing,preprocess_Reading120.dat,50000,-0.00018350821846600002,0.23780378166466593,0.237803710859923,0.05506805021034148,0.839463622869396,0.08751022670360584,0.0709335994904717,0.0020922278071681334,3.23129358374715e-07,0.09978096406014096,0.5723821302998844,0.16633120313931987,0.08445751901581404,0.06489582964759258,0.011944307240814576,0.00020804659643367418
Bearing,preprocess_Reading121.dat,50000,-0.043977142586362,0.2375146517565914,0.23340784204690654,0.053793411828352095,0.8273377844427906,0.10082774713937187,0.0691986593911442,0.002635491210266273,3.178164268411695e-07,0.08784931865661091,0.5744339955072258,0.16315694226824543,0.09343823297048447,0.06914354731981744,0.011758622001896278,0.0002193412757195004
Bearing,preprocess_Reading122.dat,50000,0.041127542362024,0.2588965249359358,0.2556089511014111,0.06745245357464456,0.8433753278735621,0.09080010775682229,0.06380316793112562,0.002021069527374499,3.269111152786384e-07,0.10110530199644902,0.5866144149890479,0.14728359757751103,0.09218832970642281,0.06155161843529667,0.011073854555361968,0.00018288273991060435
Bearing,preprocess_Reading123.dat,50000,0.010385026835606,0.2416151033891812,0.2413918171839892,0.05774491709960488,0.8468095252060316,0.07961589035062618,0.07143293907930288,0.002141337845195163,3.075188443002229e-07,0.08883390660127202,0.600022077268042,0.14708803503297352,0.08524488668964945,0.06593692798680209,0.01265388458689175,0.00022028183436902275
Bearing,preprocess_Reading124.dat,50000,-0.049561327738648,0.24436104066746364,0.23928224545266233,0.0577252778996898,0.8513981803514703,0.08551825367235762,0.06093261792524874,0.002150617195775012,3.3085514833640783e-07,0.10115479011629616,0.6076983519055104,0.13550299551603046,0.08581101509275779,0.05892603500721509,0.010720701906015479,0.00018611045617468138
Bearing,preprocess_Reading125.dat,50000,0.029224494454804,0.23375973961589033,0.23192573119244442,0.054027728176496446,0.8641322768833206,0.08106634433124307,0.05298823629550668,0.0018127114457208166,4.310442087435276e-07,0.10217042006639068,0.5897630246844501,0.16756534779117255,0.07916247293241177,0.05136194328226889,0.009783871825615143,0.00019291941769083364
Bearing,preprocess_Reading126.dat,50000,0.0261830454707128,0.21163210994031542,0.21000618583191388,0.04204975749853514,0.8170955237147185,0.09393595947031662,0.08710881597610888,0.0018593781865195818,3.2265233648309703e-07,0.09414125960400672,0.5661494246782129,0.14613678403644012,0.10547498144785364,0.07560733411445619,0.012293033419369674,0.00019718269966064288
Bearing,preprocess_Reading127.dat,50000,0.033918533587592004,0.21273032955380736,0.21000887169674257,0.04380216452380485,0.8456722197804146,0.07415443672243663,0.07810931377670166,0.002063746400633294,2.8331981357679845e-07,0.10457993696869954,0.5853748880677269,0.14835226691087489,0.07902211824923627,0.06966873868483667,0.01279638222332554,0.00020566889529995537
Bearing,preprocess_Reading128.dat,50000,0.004580629598396,0.23613636740325036,0.23609193515002821,0.054819300607503126,0.849948306211217,0.07858833068778351,0.06981657223207459,0.0016463949986950893,3.9587022980873345e-07,0.1117978765176978,0.5904804133813921,0.1423793302154057,0.07969255044482328,0.06470131006842089,0.010772166643965088,0.0001763527282950845
Bearing,preprocess_Reading129.dat,50000,0.035422280577458005,0.26546790326816133,0.2630940320575244,0.06846822001693689,0.833677677976069,0.09222460586871578,0.07226536525945722,0.0018320832129770294,2.6768278103330433e-07,0.10216579943006415,0.5813586732402953,0.13838885653052976,0.09740907744568193,0.06923693630409873,0.011258311501277277,0.00018234554805283282
Bearing,preprocess_Reading130.dat,50000,0.026788147524766,0.24288385987529904,0.24140208064578744,0.05964946617694298,0.8371771590330388,0.08909797358927748,0.07157929799707843,0.002145252804906034,3.165756991610557e-07,0.09119532630753535,0.5892936284590311,0.14777701548743277,0.08973820188014948,0.06849582287251332,0.013275804928473599,0.00022420006486435003
Bearing,preprocess_Reading131.dat,50000,0.03056083516398,0.23906042538744277,0.23709897161418717,0.05637750262020304,0.8512218910764697,0.0804834771832729,0.06661463608133786,0.001679691425937155,3.0423298237443074e-07,0.1038107837734276,0.5990583363755423,0.14170224479127727,0.08214857931451251,0.06315298981785936,0.009967464083121968,0.000159601844259004
Bearing,preprocess_Reading132.dat,50000,0.039505094714154004,0.23287073266718275,0.22949537168443335,0.04999957197488021,0.8266399486570324,0.08270421049181056,0.08853015578448707,0.0021252769408690816,4.081258008858697e-07,0.09643768381870722,0.5837002743152955,0.1428598385277006,0.08783833318485347,0.07560620345708038,0.013335296848266764,0.00022236984809587132
Bearing,preprocess_Reading133.dat,50000,0.024427163527076,0.24983346179440563,0.24863642596007174,0.06253742360014249,0.8307682245382029,0.08954420058741928,0.07766962189638313,0.002017658964453739,2.9401354088387083e-07,0.10069804863930601,0.5751124682630326,0.14957625087625645,0.08828601513454339,0.07392285480297801,0.012204511761980199,0.00019985052190320667
Bearing,preprocess_Reading134.dat,50000,-0.028475039616778604,0.2293709736135359,0.22759660730170006,0.050866899868096914,0.8104234249385917,0.10097337859298974,0.08653444529148276,0.002068485167805175,2.660091306470629e-07,0.11690471638597977,0.5472182848944566,0.1436099590956932,0.10414756226409339,0.07529614487746449,0.012624178269383996,0.0001991542129285222
Bearing,preprocess_Reading135.dat,50000,0.012680108792672,0.24538369604553603,0.24505585715500458,0.06055408090168842,0.8248830039055596,0.09418093617017212,0.07918385570245141,0.0017519430872040861,2.611346128267119e-07,0.11921580442794018,0.5507627835266001,0.15670521620155933,0.08950322231688197,0.07177984807213444,0.01184217636678796,0.00019094908809609088
Bearing,preprocess_Reading136.dat,50000,-0.01979244304084,0.21071257949902505,0.20978095804340313,0.04267069281340099,0.7881239726346178,0.1104916518302961,0.099029172940267,0.002354677614940726,5.249798785067985e-07,0.09653904849681016,0.5219977378664522,0.1633380443823166,0.11290836164525474,0.08987685751705637,0.015103159346233037,0.0002367907458769247
Bearing,preprocess_Reading137.dat,50000,-0.044717044947547996,0.21804376024153369,0.21340915461016755,0.04481276845815097,0.8566110827482819,0.07427311667713539,0.06749354001559822,0.0016220097559657438,2.5080301862126657e-07,0.11304130846622953,0.6036082620509754,0.13683810612923888,0.07470298490086003,0.06131948741799521,0.01032285339337328,0.00016699764132769952
Bearing,preprocess_Reading138.dat,50000,0.015980330639168202,0.2655881376510875,0.2651069367135381,0.06921377768347835,0.8662363137277898,0.06815017802159713,0.06405025720681601,0.001563000388870266,2.506549268439322e-07,0.1329112855974714,0.6114364440875992,0.12186261504552748,0.06772221754654757,0.05732242351822574,0.008606224091854985,0.00013879011277344587
Bearing,preprocess_Reading139.dat,50000,-0.063421727998762,0.20380500880121155,0.193685740389201,0.03572015017395278,0.802211429870093,0.09459891976271663,0.10138388244814228,0.0018054791705452886,2.8874850284008675e-07,0.10866235124067371,0.5596224785487055,0.14323831299774184,0.09090329534008228,0.08468825831803792,0.012682083382710953,0.00020322017204763473
Bearing,preprocess_Reading140.dat,50000,0.008056597772996,0.2046075823316837,0.20444890310280675,0.04150400157369902,0.8133927228103837,0.08967148034071447,0.09483836738965135,0.0020971695648430463,2.59894407443352e-07,0.08984972948163578,0.5735931751191647,0.1426380226834588,0.09412517610084042,0.08485862953113353,0.014690969624046112,0.0002442974597205249
Bearing,preprocess_Reading141.dat,50000,0.02929700743532,0.24676768771273713,0.2450224011277862,0.05833552906829144,0.7976806822004543,0.092865986412663,0.10746276531029987,0.001990262699446699,3.033771360536981e-07,0.09694792603598455,0.5282476633530646,0.16876654223547288,0.0996379783764837,0.09122089506909721,0.014940038406817334,0.0002389565230795948
Bearing,preprocess_Reading142.dat,50000,-0.021105880740116,0.24440935653725088,0.24349635595042693,0.059465865800136346,0.8331007251091583,0.08441396011767698,0.08021794342711659,0.0022671020182764997,2.6932777158250446e-07,0.10354837535571579,0.56203820382555,0.15970922040915878,0.08718345952883329,0.07444917585935433,0.012860461927263683,0.00021110309412404504
Bearing,preprocess_Reading143.dat,50000,-0.050979828821988,0.2012849401565715,0.19472206908081935,0.036751676345366954,0.8154901847553893,0.09461039192502893,0.08788858409655921,0.0020105301793224436,3.0904370025636383e-07,0.11104829256830404,0.5536559223832465,0.1435165653531839,0.09806837119978663,0.07999987834380379,0.013495648858194704,0.00021532129348048905
Bearing,preprocess_Reading144.dat,50000,-0.030968278698862,0.2005870494235657,0.19818206304022976,0.040032870838491066,0.8056370711730972,0.09583193106794981,0.09631112635701375,0.0022194098637317444,4.615382074967373e-07,0.09479659679368557,0.5283834582517596,0.1759440582056899,0.10040760866824779,0.0855752975539964,0.014664682595160213,0.00022829793146070203
Bearing,preprocess_Reading145.dat,50000,0.037465499718024,0.26009491142898655,0.25738239893615705,0.06351804675406438,0.7889268638414948,0.09744336306568142,0.11105365230319905,0.0025758046314482653,3.161581765449004e-07,0.08698994993832818,0.536822867199902,0.16487723835138546,0.10006792866522533,0.0933378988830059,0.017629182590816864,0.0002749343713363798
Bearing,preprocess_Reading146.dat,50000,0.034718782611041,0.24095201124991625,0.23843757644169059,0.05651348488708261,0.8015699191218022,0.0922831293156818,0.1037277367282575,0.002418958174576061,2.566596825202239e-07,0.09322315444026934,0.54729149677388,0.1559303283437484,0.09164093469585478,0.09450295829080871,0.017120642231949965,0.0002904852234889533
Bearing,preprocess_Reading147.dat,50000,-0.0269408365161,0.25598391221113204,0.2545622804712617,0.06429681336158537,0.7978802820480192,0.09544906213053087,0.10443955358260384,0.002230749264953191,3.5297389305557495e-07,0.08301845299075372,0.5555548196048112,0.15586823636650485,0.09671874827947807,0.09208879067840926,0.016486351854755766,0.00026460022528697764
