classe,arquivo,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12
Bearing,preprocess_Reading1.dat,-0.08860674751726702,-0.03610250967616127,1.3141245365872827,-1.000831533891012,1.3506425865528253,-0.06381081482872912,0.4977060024424731,-0.22217912745354051,0.0980555526857601,0.04776546296579679,0.1423448386604552,-2.0966841190298103e-06
Bearing,preprocess_Reading2.dat,1.4397569760418572,0.3087080903443203,0.4330492049168692,-0.1747926060071515,0.8771886923679927,0.15750621705313617,0.1066590845557065,-0.3846313045677844,0.042888754592911374,0.06285671055606383,0.115359310386383,-1.5284600050299125e-06
Bearing,preprocess_Reading3.dat,1.1303973515778463,-0.3232257718068282,-0.08443195107003869,-0.7046973678551293,0.46736703186292244,0.2730266978551918,0.14702017681380944,-0.20873105928986715,0.07595337795547862,0.04284887673693578,0.03748793429833896,-1.5654525252776084e-06
Bearing,preprocess_Reading4.dat,2.257224319816458,-0.36471107525022,-0.2872549706986925,-0.2071096688830988,0.7426986524587749,0.9364511975783072,-0.11381961304198941,-0.25482014406809317,0.0357778336248079,0.017728733154707473,0.078303927140285,-1.2305883315561928e-06
Bearing,preprocess_Reading5.dat,1.7931761699023208,0.4507904350009371,0.19557255744909718,-1.0869095000522153,0.4804535493567979,-0.36696817547976623,0.16649979443123916,-0.1886251944563263,-0.0600152575428766,0.03872112982301632,0.02762893273582873,-1.5757799691402656e-06
Bearing,preprocess_Reading6.dat,2.3098644684082443,0.7591191011746077,0.6943161738866169,-1.1820723431190516,0.6817319229505745,-1.0264995745713819,-0.014618711661311231,-0.2757964296024169,0.0027381731620922246,0.08889410693459632,0.03802118013247161,-1.1296249232742613e-07
Bearing,preprocess_Reading7.dat,2.546005257845645,0.18317033331532168,-0.13117364048979038,-1.545029676523476,0.45544331849063985,-0.09184385440211681,0.019408345117776407,-0.2529752626896634,-0.030787166657402366,0.043957348236071156,0.0023339806949633506,-1.2610754530517616e-06
Bearing,preprocess_Reading8.dat,2.3582604037656125,0.7248926470248883,-0.1462765099802884,-2.082868563363224,0.5567015226538182,-0.6543187100540141,0.18374711119355885,-0.13564695936861954,-0.022100207553191472,-0.13838383040613708,-0.051794827321143946,-1.6740979305924488e-06
Bearing,preprocess_Reading9.dat,2.8537260237005517,0.08958050483059936,0.3692119774184226,-0.9404520964634937,0.5005287649827225,-0.703802974832315,0.023344365033935627,-0.2303402553003179,0.01825418249923433,0.06507534967380929,0.0503155709197359,-1.2807737765152925e-06
Bearing,preprocess_Reading10.dat,2.8580914991370396,0.2105004175624801,-0.22009658006728366,-1.911391483281248,0.33068593470631324,-0.3399759707398536,0.11459214676685577,-0.15142137502451677,0.09533964995519216,0.010467451160858949,-0.02938220415134196,-8.249785779418183e-07
Bearing,preprocess_Reading11.dat,2.8063154958600673,0.32463072783703445,0.15404087944933126,-0.9120320726825965,0.18894170765091842,-0.5934296158294237,0.1792558330832549,-0.20364806026348084,0.0367685649873257,0.005358195894735114,0.003590075484218613,-1.4802613405262173e-06
Bearing,preprocess_Reading12.dat,2.1277375776709144,-0.20893542902660842,0.08216195072086153,-0.7003889225336944,0.1203377609358876,-0.1818380338490333,0.05734099973500508,-0.09072645614281856,0.00818420641925309,0.04295560457614176,0.009296138326174807,-1.4494689717961344e-06
Bearing,preprocess_Reading13.dat,2.7368934572507233,-0.3008226363706912,-0.4127699393365285,-1.9062898946374076,0.058274539522656446,-0.15420813677653716,-0.04118103330499232,-0.036387870116965815,0.0022036716813495457,0.09279768804875992,-0.037660899474416025,-5.894999543919185e-07
Bearing,preprocess_Reading14.dat,3.24343748015173,-0.48918646365093243,-0.08427518638213558,-1.981691361379873,0.06310013839551172,-0.6156659680382411,0.030817370672557368,-0.1788540013316628,0.018224646962798925,0.06171971383960724,-0.08973371150143224,-1.5094774158127112e-06
Bearing,preprocess_Reading15.dat,1.2765336142199648,-1.467652568613128,-0.09477091591062575,-1.781253605966351,-0.41222406646762155,-0.40887009680381536,0.14762722616831006,-0.0423868593019972,0.040773199275044275,0.043954665525743127,0.004683356241875949,-1.353057265297859e-06
Bearing,preprocess_Reading16.dat,0.5088615138942171,-1.85116492252955,0.8725534606066654,-0.5685172945829609,0.037133593346352876,-0.5112258890914929,0.42414066092377006,0.13031864769085189,0.07701287561315989,-0.02525730427679343,0.03248106511849847,-8.995635860125342e-07
Bearing,preprocess_Reading17.dat,2.2189894550162754,-1.190647039957797,0.05205190015970678,-2.3620237307115666,-0.04797244783442376,-0.5249264187809985,0.2670278244612019,0.12291058681790346,0.04076376779751801,-0.01889772899521964,-0.010002919253315168,-9.108308038156845e-07
Bearing,preprocess_Reading18.dat,2.7938586959523106,-0.7869250737154084,0.2524380174875403,-0.7423518847777881,0.04002034022175291,-0.38657832781775986,0.14371741955389242,-0.098329631606925,-0.08289851591036972,-0.04580027642053525,-0.03767664877743963,-1.1516932685850328e-06
Bearing,preprocess_Reading19.dat,1.5325154414065305,-1.6984799769300005,0.2357179643415122,-0.840417285951509,0.04586552607327233,-0.42448103829946243,0.09411490662712428,-0.02332881181230546,0.0006419083778058679,0.10960675743878302,-0.0042596355709823615,-1.141847926072795e-06
Bearing,preprocess_Reading20.dat,2.7485501638669607,-0.9866819871790387,0.1545152660837394,-1.7941768551377557,-0.20704873332222454,-0.6918783650061431,0.1203363332649708,0.017814448449913558,0.059414279776350776,-0.0046220381838397205,-0.04230512686696949,1.0297971991539095e-06
Bearing,preprocess_Reading21.dat,2.3424768634780575,-1.2735709917749243,0.16531640201835152,-1.7486994305740038,-0.1656509325528389,-0.7190920070943261,0.09710520217311165,0.05617141067208659,-0.031879806485903085,0.10935534700054488,0.023670771992551673,-1.393399914650822e-06
Bearing,preprocess_Reading22.dat,2.1082175903080147,-1.8884867093573543,-0.3193836337700761,-1.5126978925774832,-0.10029304114478024,-0.05183691076512875,-0.03974448468686604,-0.03570156157069867,-0.0845176501107666,0.03475437339693882,-0.08953221250049931,-1.543156787712241e-06
Bearing,preprocess_Reading23.dat,2.118455185653396,-1.3050487587791262,0.7039223801264859,-1.9314634075695838,-0.3351710650146709,-1.1822044546770138,0.1651793900043786,0.09267662797399819,-0.05852929630956872,0.10601505558810494,0.02956766730848336,-4.2298474375919557e-07
Bearing,preprocess_Reading24.dat,2.77718179994609,-1.7072428571313734,-0.3226293955523479,-1.0535099111726711,-0.42143701571180486,0.32167952047393894,-0.17573538048970433,-0.06130033684103595,-0.02257307275717266,0.0026867734060244722,-0.027426483970132358,-1.2605498683677236e-06
Bearing,preprocess_Reading25.dat,3.2332975090911757,-1.4121360448335676,0.4510709699131125,-0.78986491404516,-0.4930606396062296,-0.6230539485125471,0.004512222173486316,0.008323569295377841,0.023327983886129992,0.03288578087416453,0.008614573067374119,-7.948640179192355e-07
Bearing,preprocess_Reading26.dat,3.613250620756897,-1.367075752124853,0.12495007772486899,-1.3008203149696862,-0.5884053813981873,-0.5139721923514908,-0.03758620978408848,-0.015300997415709588,0.09216137699948866,0.033508357083009206,-0.05855800071046109,-6.213083917337632e-07
Bearing,preprocess_Reading27.dat,2.8621034313821254,-0.9482962071839766,-0.03706710210253941,-2.6381341015420467,-0.03419708759571357,-0.8418898204633511,0.11900212049823199,-0.01962643499055285,0.0033092136510963948,0.0861834147245099,-0.041148120460393525,1.852263162805557e-06
Bearing,preprocess_Reading28.dat,2.9892330315230917,-1.3269821037582392,-0.2231742046784026,-1.7089439446728858,-0.37324062938070385,-0.5144063817491543,0.08914902637184527,0.02497961411077223,0.0578602799654721,0.05632545571166798,-0.10576516733371352,-1.4678038910648732e-06
Bearing,preprocess_Reading29.dat,2.919014056782165,-1.4756860164812993,-0.12116306343999043,-1.2508274405443327,-0.3045231790304256,-0.3706648404425991,0.07097769209313054,-0.0027999255247157296,0.023111640333880166,0.08121012588664005,-0.055082012759998064,-6.900717631460735e-07
Bearing,preprocess_Reading30.dat,3.7728908962572163,-0.9115664449221298,0.3459284391465633,-1.9058285853552808,-0.4137853486179059,-1.0467598472239388,0.04142207489887368,-0.061906983686538505,0.053779117234998675,-0.015934016889228558,-0.07415726425399478,-7.585787002860889e-07
Bearing,preprocess_Reading31.dat,3.41616030689942,-1.218068989221715,-0.43868131532354415,-1.7818267218766644,-0.6854089510073725,-0.33655525848898704,-0.036521988581276386,-0.012535539467695445,0.05005503012813929,0.006442983754886529,0.0067058804272106904,-1.4754814475546048e-06
Bearing,preprocess_Reading32.dat,3.8863895341565193,-2.1244584433456875,-0.43402060325394315,-1.4651704267206032,-0.3755077904041566,0.130204397839626,-0.05897580612970062,0.026073054699196234,0.025018440206930434,-0.044449949576836116,0.004867076967510032,-1.380902798846959e-06
Bearing,preprocess_Reading33.dat,3.9427667416140437,-2.3612405933076466,0.22060533004822125,0.0681175232459365,-1.074039573606987,-0.2076707655918493,-0.16677480201212513,-0.027511369618207118,0.04624088425838752,0.010201274618079105,0.02777961374769875,-1.2738531938431532e-06
Bearing,preprocess_Reading34.dat,3.5059567671287737,-2.403403528756183,0.3563941557808424,0.026603202478289057,-0.9479678518171235,-0.10979282439345132,-0.1065279061860009,0.09898948939327061,0.043790544569761336,-0.01081977773710281,0.06906084314713729,-1.3161899183315364e-06
Bearing,preprocess_Reading35.dat,3.225821122498044,-2.48533972331975,0.10493991605946623,-0.49521372387258855,-0.7022936402212614,-0.2416407612487469,-0.09015710995063317,0.022216010815825724,0.060764452360464245,0.04917565063512694,0.048445336214831054,-6.185673768457823e-07
Bearing,preprocess_Reading36.dat,3.1382796556713295,-2.5006191104587083,0.32770905136524026,-0.4032453446864807,-0.8049121468131599,-0.334724944117252,-0.008351886338444213,-0.008268622553171819,0.003441234889138509,0.10255089193191883,0.03990820883500096,-8.642549108938723e-07
Bearing,preprocess_Reading37.dat,4.845193666619856,-3.34161336800764,-0.4352234969345336,-0.6935633623832023,-0.9710638946292697,0.503895197153416,-0.4794786593649497,0.03344789831145946,0.1246401121485299,-0.001435468799880369,-0.18399762214880738,-1.2115208581758354e-06
Bearing,preprocess_Reading38.dat,4.7935849859467,-3.4741498202425003,-0.5159259712971701,-0.25452951503521565,-1.1916584706075377,1.0339294388485163,-0.5481353001317705,0.04306616035913141,0.1340890629507561,-0.002673592171640404,-0.2672788237380522,-1.0491312441236817e-06
Bearing,preprocess_Reading39.dat,3.979237824123714,-2.5560038943620027,0.30801321414372884,-0.5470261159854833,-1.0179163575060632,-0.34609964799199283,-0.1270735667920918,0.01192985088328552,0.10330899149766469,0.024860787780665826,-0.13964586272648205,-1.153321573367378e-06
Bearing,preprocess_Reading40.dat,3.2476094107249893,-2.612244500526013,0.5298814820783003,0.3780210946148155,-0.829894967286969,-0.4442262323891695,0.17731807977111594,0.038880889745991465,0.004250162626336439,-0.1633477665937725,-0.03147250457301118,-1.1843473051673864e-06
Bearing,preprocess_Reading41.dat,3.511894567973962,-2.8847161333070632,-0.15182141581870706,-0.5970607534765803,-0.8338267075037659,0.12573114938376143,-0.12619485603839567,0.053573810523174156,0.046468790738869496,-0.03772280929222901,0.027355910103786386,-1.1933285462856433e-06
Bearing,preprocess_Reading42.dat,3.1162046549045823,-2.388495876377279,0.1375341022652068,-0.3998919306147747,-0.7441133150670445,-0.3074649426797734,0.07448171981664409,9.91313571654641e-05,0.062024554571640064,0.04474547403435723,0.015850836477458538,-9.933471910012964e-07
Bearing,preprocess_Reading43.dat,3.015130730774221,-2.2732083410502946,0.46013008925252685,-1.712190511641139,-0.5718116218996633,-0.6524587978143184,0.06118032256314279,0.07382947177223907,-0.04967628923080885,0.034613750529423275,0.06266919582180494,-7.628212541414788e-07
Bearing,preprocess_Reading44.dat,3.542013981160767,-2.110216434057764,0.2370848189901402,-1.0505368284536143,-0.678435121928605,-0.6142115522113969,-0.06488120799344597,-0.028988139690125255,0.05370139508709511,0.011938607490303151,-0.015398333016406878,-1.1351326231951981e-06
Bearing,preprocess_Reading45.dat,3.0733058786776812,-2.3500256867571805,0.16786959688956857,-0.7027573316565533,-0.3040007614658696,-0.21110767096685243,-0.05967606665401693,-0.02244512721893529,0.06910775307632723,0.0448704194668556,0.08091021358425216,-1.5087805689652577e-07
Bearing,preprocess_Reading46.dat,2.4355477684735116,-2.907154015793165,0.6123826824478293,0.5285845696868454,-0.5560369967235642,0.07255801572017392,-0.21670284003504375,-0.04975762388893882,-0.03477735660586587,0.10982646088626025,-0.0697632450069003,6.385475093463375e-08
Bearing,preprocess_Reading47.dat,2.6443491749079864,-1.910790036070736,0.6701458925189605,-1.3845668169072363,-0.4334105949533926,-1.1033197955341636,0.0006679739148303406,0.0525926611317963,0.05171989294846464,0.09765337056992988,0.0506918913388762,-8.356201617513465e-07
Bearing,preprocess_Reading48.dat,1.62518209703155,-2.667317846728675,0.23222018705347322,-0.1139350057480155,-0.32496095508004436,0.2607045784605128,-0.03020627594074279,0.08496316515014059,0.015209447364972728,0.03975495410501426,0.05480239051686397,4.73323632664292e-07
Bearing,preprocess_Reading49.dat,1.9303445888950512,-2.1714847549476755,0.12749750397757825,-0.6651941750007443,-0.4555379509664982,0.09957054423569824,0.01758079975727542,-0.022396917448358984,-0.0778395875860609,0.07080749580073095,0.11741549049275228,-1.070314043216797e-06
Bearing,preprocess_Reading50.dat,2.3759317631124297,-1.861909965781552,0.1561305108472366,-0.6002435361385097,-0.778105744341547,-0.4390831482479039,-0.11656527155871893,-0.053607194889766965,0.10087333221331458,0.06683044638072584,-0.030077258568777857,-9.048249457438098e-07
Bearing,preprocess_Reading51.dat,1.9894536640896743,-3.103732211454408,-0.4101044104279628,0.1213068814590442,-0.6114244680613043,0.8904097495092516,-0.13916781437098316,-0.04383638290859008,0.008259719499139643,0.10952932494991306,0.07770667386477548,-4.6927028145434e-07
Bearing,preprocess_Reading52.dat,2.2133577124465416,-1.9756225177460416,0.6462191327701285,-0.570334740365697,-0.5516636468960591,-0.36618226689636507,-0.19596661154765727,-0.04657961098561535,-0.03054271230226754,0.08847452078530971,-0.020280270448021148,-9.737329379437567e-07
Bearing,preprocess_Reading53.dat,2.09591366799233,-2.4312871388746577,0.11831984088153694,-0.40853524146033804,-0.6326030686728337,0.36990462133330587,-0.2868297948047875,-0.027399189623565922,0.0420711207618578,0.0027001928867584654,0.028030618460985427,1.3106606284257417e-07
Bearing,preprocess_Reading54.dat,2.3150083073263987,-1.8965112025186295,0.5615707183068264,-1.2648031515149103,-0.5541848379726364,-0.6262108491092621,0.02716509093929064,0.01939065935254074,0.003195092310966788,0.016220055234748915,0.09218547295841212,-6.39353278286607e-07
Bearing,preprocess_Reading55.dat,1.7617154384253466,-2.7418964302655,-0.09185186956252916,-1.4587946753103949,-0.29180172011277083,0.3974182896378581,-0.2852129650919299,-0.05348110654375031,-0.06193439295044268,0.034580199326693366,0.10024604594210652,-8.844156972746371e-07
Bearing,preprocess_Reading56.dat,1.788790210241505,-2.63533011284313,0.21354840234738137,-0.2574229324933718,-0.5459350130375431,0.4667455660142112,-0.3114768555398402,-0.047666906617408605,-0.08394460646852564,0.09331844631427633,0.07306547039514322,-8.287159477121967e-07
Bearing,preprocess_Reading57.dat,2.6926257343647277,-1.922654718106976,0.533878481064581,-1.1095835455942904,-0.6658529718470902,-0.6634379820254568,-0.19479129078189414,-0.18117447184359492,-0.01390244730438129,0.0746114855312375,0.041331359793281966,-8.881226477739693e-07
Bearing,preprocess_Reading58.dat,1.6064541052446466,-2.5643134952027853,0.07911380218785244,-1.1069668446883523,-0.4956515325902204,0.24133067496935917,-0.12471112638740994,0.04258182725022659,-0.06787860464903492,-0.014547996711055697,0.08851777406143434,-1.4590071276868406e-06
Bearing,preprocess_Reading59.dat,2.174750164869421,-2.2238235586963513,0.36577643846678276,-0.6286200249699168,-0.7156644679715151,-0.004409119170176232,-0.39335908613841447,-0.1506223451902221,-0.04263417126853981,0.027446639987673813,0.010036789769530968,-1.5158386375812395e-06
Bearing,preprocess_Reading60.dat,2.604959911379823,-2.1975056915770335,0.22952701954296784,-1.187731265861296,-0.6478861453893433,-0.14060220382096206,-0.20490883876107235,0.04693834072366435,0.06497642407320744,-0.014713099873530165,0.010980829998285932,-1.2440172905901839e-06
Bearing,preprocess_Reading61.dat,1.0169672338353828,-1.859241881865493,0.8853150301570039,-0.5135676815986466,-0.9044459147696489,-0.3253962229699509,-0.18894153043523895,-0.10647240302026308,-0.060209643853266596,0.01872004984928321,0.17822391770953608,-1.299090317014543e-06
Bearing,preprocess_Reading62.dat,2.8271639525717527,-2.1239655030151687,0.4494041822058476,-0.963833087657084,-0.7459455945560408,-0.368312313285826,-0.3833903735953618,-0.10611098914837165,0.0467358848805858,0.04116666993455119,-0.017467121539722335,-6.962689788619261e-07
Bearing,preprocess_Reading63.dat,2.2523937074350386,-2.1498997862096503,0.5926414283109366,0.15501335396210175,-0.9343149237106175,-0.3038235687891989,-0.29561522691685654,-0.0462710207625326,-0.0015526155698825223,0.047030658040936264,0.12932943815984355,-1.4314039668681276e-06
Bearing,preprocess_Reading64.dat,1.8631482662322278,-1.6878722379914457,0.6624904184029194,-0.33364648512732514,-0.9867565296970718,-0.6612249803236915,-0.1580246948293769,-0.038555439864757644,-0.054230558636612754,0.1031917059447867,0.13988269974302564,-1.5115388583477068e-06
Bearing,preprocess_Reading65.dat,0.9341134801603398,-2.2786916964579755,0.7451945376991811,-0.4779701179370395,-0.21756767674799704,0.03419700102093908,-0.13859766353536776,0.034398095892620446,-0.0549665207294023,0.08509507948968963,0.08442906873739615,-6.770891294049662e-07
Bearing,preprocess_Reading66.dat,1.0316586587503394,-2.279459233485235,0.15185524632449382,-1.1601632514656914,-0.22084870081422622,0.3877092412619265,-0.18232655053392458,0.002874517911568441,-0.04408848551892513,0.08707875299028013,0.01730275147226866,-6.522889924865808e-07
Bearing,preprocess_Reading67.dat,-0.04751108179173403,-1.8475231378602306,1.7046721505827818,0.4051210597094342,-0.08875821839759317,-0.7466610701112778,0.20079975463440478,0.08983865906586117,-0.00357048494540923,-0.08267703383063107,0.025701091778309176,6.42519659281928e-08
Bearing,preprocess_Reading68.dat,0.46878121586186366,-2.3918879667260113,0.33390908759281845,-1.1745978345348025,-0.38139650673924347,0.32073569298075755,0.16989931470600725,0.13663741358714818,0.033804931359814994,0.009436882947435972,-0.06073831514971132,-1.0018137990208525e-06
Bearing,preprocess_Reading69.dat,1.1893623789003105,-2.305427725772518,0.3304883852994174,-0.9489783240843592,-0.5913680601230327,0.11075206384809436,-0.25615184787826545,-0.06854726253241467,0.11425537350823166,0.09386403734668092,0.04477804206978656,-5.09824295667605e-07
Bearing,preprocess_Reading70.dat,1.7107642646321264,-2.0274603932627113,0.8106101960368155,0.21212208049962095,-0.7545501314533386,-0.11929133152922124,-0.15436564698263006,-0.004633639581621856,0.04836937978262603,-0.05022622296373921,0.026716670770940875,-9.540352464488386e-07
Bearing,preprocess_Reading71.dat,1.555003423445719,-2.2491439684459613,0.8498159040724391,-0.2658768365643153,-0.3765474783635273,-0.1517152930972017,-0.12788826991027097,-0.06507635796326976,0.04643773644899671,0.10178448754071205,0.05259607503199449,-6.152290225779107e-07
Bearing,preprocess_Reading72.dat,0.9005425428744102,-1.955917396913828,1.3115116178271968,-0.8595976429998953,0.03168161409275637,-0.6339552967867484,0.2785051998509107,0.0941703687565346,0.014922314089545603,0.03663262352653589,0.020485789510686792,-3.652203580536633e-07
Bearing,preprocess_Reading73.dat,1.6392697510772734,-2.3304617083390093,0.19067905984095226,-0.5159859246178149,-0.43392499965161263,0.5371256997018968,-0.22830945270049996,-0.10465913837841426,0.010527500616876592,0.08189447356009219,-0.001685909439466446,-7.74392460848877e-07
Bearing,preprocess_Reading74.dat,1.5230659806923532,-2.781519095197723,0.13622733331711537,-0.7714755583374269,-0.15725421311644014,0.829911215323812,-0.20444159402428458,0.026993285637206668,0.0006344415763191077,0.10830081273773613,0.06484949206294467,-1.135350085321774e-06
Bearing,preprocess_Reading75.dat,0.8304490631417304,-2.4529856438377307,0.3599823222630177,0.4108795178881092,-0.35097141112045505,0.6463067157407949,-0.2830515552995368,-0.1956069409547359,0.01640225184907371,0.10973237851942562,0.06706440320600328,-7.070340408194848e-07
Bearing,preprocess_Reading76.dat,-0.22843520895066557,-0.019619065626541237,1.4825792779596467,-1.9129244201344853,1.374771574371402,0.022665566647126024,0.44599728714670256,-0.2520661750881222,0.10169915449246801,0.01104874573196686,0.019996823358355034,-1.3021263095623588e-06
Bearing,preprocess_Reading77.dat,1.5160962568121346,-0.0675192207096653,0.7252584308006055,-0.4757597669343389,0.874815488886801,0.27496224600563474,-0.06598606420605761,-0.28466536422365024,0.051138815053985945,0.04365201983528448,0.09862336639547897,-1.4382711579837078e-06
Bearing,preprocess_Reading78.dat,1.668972283921689,-0.6334262051227053,1.3622110637490075,-0.1789242824475589,0.5666761431047899,-0.2634790928467021,0.0865611449193353,-0.27380799207779305,0.0893799045258525,0.02075643102841446,0.04762749576213266,-9.140429525634404e-07
Bearing,preprocess_Reading79.dat,1.5419113150838228,0.1635775721009557,0.31684628682951294,-2.6158530407450606,0.6983545940176151,-0.13025958520866338,0.2629048000339427,-0.10956103875983925,0.14743751958050538,0.002078599320468972,0.05182690947304627,-5.145783883232373e-07
Bearing,preprocess_Reading80.dat,1.11662774147353,-0.17711098417397744,0.2906931362406706,-0.4745202687903563,0.9999697562689254,0.4737036792788386,0.08964805421473929,-0.2637916619614833,0.12037139341575917,-0.03113672845292851,0.06569345450317315,-6.256403349383854e-07
Bearing,preprocess_Reading81.dat,1.7532699113331844,0.22899562816888214,0.5394455933119823,-0.2743183744437251,1.1473230473247908,-0.0061659915459249546,0.0858818216775901,-0.2887098402310412,-0.06455917231511991,-0.11347669589598042,0.006126291329269538,-1.4849251797274502e-06
Bearing,preprocess_Reading82.dat,1.3057000231087004,-0.008132028809882553,0.6488648623037023,0.41399817005658296,0.48364852702930117,0.17550845019221684,0.010912291266098273,-0.2850877086843887,0.12408696017243699,-0.03228534204145247,0.04565947102280923,-1.8645707909537028e-07
Bearing,preprocess_Reading83.dat,1.180057060095664,-0.0487139783320278,0.30431292478366456,-1.189465467964744,0.87492528044989,-0.03591518235027147,0.09411076489316902,-0.14492763709607906,-0.019648207862498972,0.029574180256097052,0.06481775261210225,-7.456657550355272e-07
Bearing,preprocess_Reading84.dat,1.52288293766359,-0.36704395099767007,-0.001921069105949545,-0.4336829888936647,0.7012327158335079,0.21829608176778106,0.16270693265259345,-0.2006086513993136,-0.11893396091525617,-0.25463773885725316,0.030001224682635344,-2.2399044554915405e-06
Bearing,preprocess_Reading85.dat,-0.5847610785394293,-1.154165871501129,0.390570914519414,0.531080186838498,0.07967351159491459,0.6712831949222156,0.12588665506889357,-0.19555336364340462,-0.034419827906527284,0.027791784175270534,-0.017492859322724638,-6.848910676472142e-07
Bearing,preprocess_Reading86.dat,1.4811924947946333,0.07848768390114183,0.44756423529502726,-0.832735440786071,0.23841173454015419,-0.5669811608281167,0.16243153888029566,-0.10513369139092744,0.032609097207634996,0.02371375590027764,-0.030774625144311,-1.0452717610147806e-06
Bearing,preprocess_Reading87.dat,2.901887723282925,-0.16562005557313997,-0.39067078086329604,-0.8504356957566565,0.2597324080460298,-0.05738756787472362,0.12859938379076039,-0.2334516420214007,-0.008485419947218926,-0.021355704812423534,-0.04345743857093549,-1.2996528725749602e-06
Bearing,preprocess_Reading88.dat,2.26091056687473,-0.6660502577404643,0.5156407953874301,-0.15809622231755596,0.14690592684598242,-0.2833641531825037,0.02224158927301037,-0.17104807990423015,-0.04371264515993527,0.017100379681285742,-0.02026981604389213,-8.408153876033083e-07
Bearing,preprocess_Reading89.dat,1.7147101627530235,-0.6973228703638628,0.5510071173410644,-1.557690027216827,0.012627835101238102,-0.8907892926951423,0.36264098293383845,-0.01554260914778563,-0.0005285492353846263,0.0393218844029274,-0.0074410851374807595,2.4928008247734945e-06
Bearing,preprocess_Reading90.dat,0.8797171724452241,-1.3496344668430067,1.0026961140879287,1.5789285158530908,-0.3257330122493212,-0.5619533928057784,0.43692655840058264,-0.10070958949230017,0.08271399276635212,-0.008539597022036795,0.07499793420920393,-9.941518328205525e-07
Bearing,preprocess_Reading91.dat,2.6934930462630433,-1.71591186405911,0.20039836225445778,-1.1308696395188824,-0.33474496920861435,-0.33042047669038926,0.07844091542284533,-0.06834500225641545,0.016570828746220824,0.03783448721139739,-0.043593480669494526,-4.3680127561678103e-07
Bearing,preprocess_Reading92.dat,4.062992199522879,-1.055570365729088,-0.012793018239116034,-2.290793166377637,-0.5434364117396773,-0.6920037491721093,-0.1359444781896708,0.01995161129310863,-0.007444751492987736,0.019616640323281247,-0.06534016997808956,-1.5604229231300608e-06
Bearing,preprocess_Reading93.dat,1.1397275712360202,-1.8059443510675963,1.0009714683346698,-0.5536944592518103,-0.6288862877787229,-0.9390495490001006,0.1576363467649945,-0.052742851252402974,0.034582984789388226,0.018067412625710145,-0.02417678828735483,-7.501927930617768e-07
Bearing,preprocess_Reading94.dat,1.0599204858626916,-1.8341534526592709,-0.06852017863859652,-1.9656935689666,-0.10398818501536118,-0.20230608640362022,0.4043329468307114,0.04044199704420737,0.08769379988512534,-0.005203230557560625,0.027812236368043395,-7.90119106759156e-07
Bearing,preprocess_Reading95.dat,1.9486739358128047,-1.5793837330914176,0.1664272070851984,-1.6255453524966368,-0.49463776297104256,-0.4894250988769445,0.14132568020794795,0.1368527365090164,0.013367475203929422,-0.06016498000273162,-0.04355971774580816,-8.549517441309252e-07
Bearing,preprocess_Reading96.dat,3.1778269131606143,-1.4547976838211152,-0.6822836552653452,-2.476142117975736,-0.11803901359504675,-0.05205592689164171,-0.034197551303293404,-0.0886552489971184,0.047734877613111765,0.02119048073294183,-0.06826754395144394,-1.3305790732079466e-06
Bearing,preprocess_Reading97.dat,3.6234855752939548,-1.4328016444222074,-0.25345833705694454,-1.4629900507103382,-0.5316583866614224,-0.08352895360707613,-0.15497119875483123,0.013054628830073639,-0.03227406339025202,0.04641850055229794,-0.10395854285499782,-8.25821564447098e-07
Bearing,preprocess_Reading98.dat,2.70440872013259,-1.91656204202029,-0.11499332529708489,-0.5490879625062256,-0.40237147109534016,0.3182307301051674,-0.08394108594877613,-0.014142187350011399,0.013330438609399912,0.009726192550628336,-0.10112671691043973,-4.1714751738406125e-07
Bearing,preprocess_Reading99.dat,1.9885860905031414,-2.2698148242066365,1.0943456261557312,0.8661674712078006,-0.10089412140437651,-0.7845480514477068,0.2650818901322922,0.062211511699706956,-0.02974517363822827,0.03923273266367263,-0.06823549976429878,-3.9761553270572284e-07
Bearing,preprocess_Reading100.dat,2.8479846862103537,-1.218261643691636,-0.5721676229999432,-1.8297520495842254,-0.37853493812727695,-0.15192574839385614,0.18984603472219036,0.14680131087947468,0.014661660058816021,0.0006821883082062602,-0.05620958142598102,-6.880917825523266e-07
Bearing,preprocess_Reading101.dat,3.311480601691777,-1.511393430783479,0.03106722105151398,-1.0440883150044151,-0.4208807878610343,-0.32949370285991075,-0.01161021923556266,-0.004529460994548651,0.08916103720119753,0.02110864103587875,-0.08837925555471952,-6.978920944498697e-07
Bearing,preprocess_Reading102.dat,2.5418507243987616,-2.043920546886686,0.1893827914265381,-0.241230602165081,-0.4994608885482681,0.06463012384144075,0.13462645355543656,0.08899735527570275,0.07963912746697312,-0.09208443394448076,-0.029302300585229864,-1.2816656383264463e-06
Bearing,preprocess_Reading103.dat,2.366097240645615,-2.354591846595209,0.3706791781472969,-0.5175514270957575,-0.4486961925473773,-0.05175529440039661,-0.013404324713898876,0.13944450210419604,0.07763199335054746,-0.01094012639307358,-0.004771268409262366,-7.608000610258446e-07
