classe,arquivo,amostras,media,rms,desvio_padrao
Bearing,preprocess_Reading67.dat,50000,-0.0356358154734,0.19887444079877445,0.19565564611983735
Bearing,preprocess_Reading68.dat,50000,0.05619676138050599,0.24807156145255274,0.24162248159442887
Bearing,preprocess_Reading69.dat,50000,0.04946628969547421,0.24353527958768936,0.23845863076772345
Bearing,preprocess_Reading70.dat,50000,-0.006717473715643601,0.22664519026758242,0.22654561972880488
Bearing,preprocess_Reading71.dat,50000,0.012877486304909999,0.22588710462800385,0.22551974278029321
Bearing,preprocess_Reading72.dat,50000,0.032819756026496796,0.20349089493521047,0.20082681079948986
Bearing,preprocess_Reading73.dat,50000,0.03397698767884,0.2532586956712276,0.25096918384806416
Bearing,preprocess_Reading74.dat,50000,0.0434291411296962,0.2654346135559046,0.2618576784711675
Bearing,preprocess_Reading75.dat,50000,-0.016253564145906,0.25571132302682237,0.2551942444035187
Bearing,preprocess_Reading76.dat,50000,0.087536361466534,0.20255775578300655,0.1826664442338779
Bearing,preprocess_Reading77.dat,50000,0.040323496903841335,0.21149339741687082,0.20761375857196063
Bearing,preprocess_Reading78.dat,50000,0.013815498290559999,0.194438144146687,0.19394670377758774
Bearing,preprocess_Reading79.dat,50000,0.146704897988508,0.24419105387542145,0.1952099989728253
Bearing,preprocess_Reading80.dat,50000,0.04414006249530001,0.22388852543219936,0.2194942520958478
Bearing,preprocess_Reading81.dat,50000,0.037463147014614,0.20448667107657081,0.2010256482733959
Bearing,preprocess_Reading82.dat,50000,-0.00075157692204,0.20962594140161567,0.2096245940738917
Bearing,preprocess_Reading83.dat,50000,0.078054230724842,0.2192422804652169,0.2048773159955537
Bearing,preprocess_Reading84.dat,50000,0.04719017508514,0.2264880404856406,0.2215173127736498
Bearing,preprocess_Reading85.dat,50000,-0.020071915367838002,0.23947280992008632,0.23863014248935135
Bearing,preprocess_Reading86.dat,50000,0.06109064522882399,0.2016133434766678,0.19213503931705633
Bearing,preprocess_Reading87.dat,50000,0.07993739326079599,0.23314410330855043,0.21901184001376928
Bearing,preprocess_Reading88.dat,50000,0.027809136545906,0.21031489136941073,0.20846823608477666
Bearing,preprocess_Reading89.dat,50000,0.08880435051141002,0.20995945755269196,0.19025446419484435
Bearing,preprocess_Reading90.dat,50000,-0.07169549026559,0.22067445319291898,0.20870306889830462
Bearing,preprocess_Reading91.dat,50000,0.071956637256552,0.23367217414282992,0.22231717730163372
Bearing,preprocess_Reading92.dat,50000,0.13981165401811402,0.2499963099314455,0.20724588386758985
Bearing,preprocess_Reading93.dat,50000,0.0245000262394812,0.20170124963308936,0.200207749145268
Bearing,preprocess_Reading94.dat,50000,0.10569117905885199,0.2502156388337602,0.22679779669594763
Bearing,preprocess_Reading95.dat,50000,0.09234877608495401,0.23530783762138008,0.21642893060231294
Bearing,preprocess_Reading96.dat,50000,0.15153540659925202,0.2792535106927172,0.23456245177139262
Bearing,preprocess_Reading97.dat,50000,0.100470100798734,0.25204720193602076,0.23115698312893224
Bearing,preprocess_Reading98.dat,50000,0.048481129789864,0.2505439514787843,0.2458085671348779
Bearing,preprocess_Reading99.dat,50000,-0.0402067640682598,0.21473470417969442,0.2109369794566618
Bearing,preprocess_Reading100.dat,50000,0.11994841331844,0.2594090552194758,0.23001181724478797
Bearing,preprocess_Reading101.dat,50000,0.07492550892718,0.23551685272400336,0.2232808904250943
Bearing,preprocess_Reading102.dat,50000,0.028075688919969997,0.23943700094619275,0.23778526681393902
Bearing,preprocess_Reading103.dat,50000,0.035190895033524,0.2380812969693445,0.23546614379427183
Bearing,preprocess_Reading104.dat,50000,0.06176461312814,0.2474715771837455,0.23963996761588352
Bearing,preprocess_Reading105.dat,50000,0.04455887333262601,0.22609589407432126,0.22166158919531748
Bearing,preprocess_Reading106.dat,50000,0.10477906343401999,0.23548395402925335,0.2108886921367315
Bearing,preprocess_Reading107.dat,50000,0.06201983375920599,0.22158263239358442,0.2127261225119069
Bearing,preprocess_Reading108.dat,50000,0.03683612281226,0.23857832620281239,0.23571745329927452
Bearing,preprocess_Reading109.dat,50000,0.034402543487474006,0.24692400629705777,0.24451570478679255
Bearing,preprocess_Reading110.dat,50000,0.05051445302447859,0.21999198232597705,0.21411390035060957
Bearing,preprocess_Reading111.dat,50000,0.062987368846206,0.2553484549332927,0.2474579253179252
Bearing,preprocess_Reading112.dat,50000,0.042501983525926004,0.23022376345524245,0.22626657432298156
Bearing,preprocess_Reading113.dat,50000,0.073069133052782,0.2687130634526066,0.25858772643920946
Bearing,preprocess_Reading114.dat,50000,0.032454797193584,0.2360022026341299,0.2337599747332384
Bearing,preprocess_Reading115.dat,50000,0.052181583770320006,0.25035011258601725,0.24485150844349032
Bearing,preprocess_Reading116.dat,50000,0.029603793055232,0.24743528851411395,0.24565796840079465
Bearing,preprocess_Reading117.dat,50000,-0.027573434662318604,0.21948850723782046,0.21774965099951277
Bearing,preprocess_Reading118.dat,50000,0.04876503535625399,0.257142019244611,0.25247572039287103
Bearing,preprocess_Reading119.dat,50000,0.020214017516252,0.2305024258411068,0.2296143763236257
Bearing,preprocess_Reading120.dat,50000,-0.00018350821846600002,0.23780378166466593,0.237803710859923
Bearing,preprocess_Reading121.dat,50000,-0.043977142586362,0.2375146517565914,0.23340784204690654
Bearing,preprocess_Reading122.dat,50000,0.041127542362024,0.2588965249359358,0.2556089511014111
Bearing,preprocess_Reading123.dat,50000,0.010385026835606,0.2416151033891812,0.2413918171839892
Bearing,preprocess_Reading124.dat,50000,-0.049561327738648,0.24436104066746364,0.23928224545266233
Bearing,preprocess_Reading125.dat,50000,0.029224494454804,0.23375973961589033,0.23192573119244442
Bearing,preprocess_Reading126.dat,50000,0.0261830454707128,0.21163210994031542,0.21000618583191388
Bearing,preprocess_Reading127.dat,50000,0.033918533587592004,0.21273032955380736,0.21000887169674257
Bearing,preprocess_Reading128.dat,50000,0.004580629598396,0.23613636740325036,0.23609193515002821
Bearing,preprocess_Reading129.dat,50000,0.035422280577458005,0.26546790326816133,0.2630940320575244
Bearing,preprocess_Reading130.dat,50000,0.026788147524766,0.24288385987529904,0.24140208064578744
Bearing,preprocess_Reading131.dat,50000,0.03056083516398,0.23906042538744277,0.23709897161418717
Bearing,preprocess_Reading132.dat,50000,0.039505094714154004,0.23287073266718275,0.22949537168443335
Bearing,preprocess_Reading133.dat,50000,0.024427163527076,0.24983346179440563,0.24863642596007174
Bearing,preprocess_Reading134.dat,50000,-0.028475039616778604,0.2293709736135359,0.22759660730170006
Bearing,preprocess_Reading135.dat,50000,0.012680108792672,0.24538369604553603,0.24505585715500458
Bearing,preprocess_Reading136.dat,50000,-0.01979244304084,0.21071257949902505,0.20978095804340313
Bearing,preprocess_Reading137.dat,50000,-0.044717044947547996,0.21804376024153369,0.21340915461016755
Bearing,preprocess_Reading138.dat,50000,0.015980330639168202,0.2655881376510875,0.2651069367135381
Bearing,preprocess_Reading139.dat,50000,-0.063421727998762,0.20380500880121155,0.193685740389201
Bearing,preprocess_Reading140.dat,50000,0.008056597772996,0.2046075823316837,0.20444890310280675
Bearing,preprocess_Reading141.dat,50000,0.02929700743532,0.24676768771273713,0.2450224011277862
Bearing,preprocess_Reading142.dat,50000,-0.021105880740116,0.24440935653725088,0.24349635595042693
Bearing,preprocess_Reading143.dat,50000,-0.050979828821988,0.2012849401565715,0.19472206908081935
Bearing,preprocess_Reading144.dat,50000,-0.030968278698862,0.2005870494235657,0.19818206304022976
Bearing,preprocess_Reading145.dat,50000,0.037465499718024,0.26009491142898655,0.25738239893615705
Bearing,preprocess_Reading146.dat,50000,0.034718782611041,0.24095201124991625,0.23843757644169059
Bearing,preprocess_Reading147.dat,50000,-0.0269408365161,0.25598391221113204,0.2545622804712617
Bearing,preprocess_Reading148.dat,50000,-0.02586665996041,0.21126892388759433,0.20967945560572843
Bearing,preprocess_Reading149.dat,50000,0.04119492754246799,0.2330684248752876,0.22939892898315456
Bearing,preprocess_Reading150.dat,50000,0.018018261951408,0.23583891521314174,0.23514960379546018
Bearing,preprocess_Reading151.dat,50000,0.0388594253088472,0.2136393841594169,0.2100755376731928
Bearing,preprocess_Reading152.dat,50000,0.10601954690788,0.22990440311764218,0.20399973099572252
Bearing,preprocess_Reading153.dat,50000,0.052421061651253,0.22237933282531422,0.21611247063320388
Bearing,preprocess_Reading154.dat,50000,0.12779693598898,0.2380223406734801,0.2008048251698917
Bearing,preprocess_Reading155.dat,50000,0.074193300763884,0.2382755994144459,0.22643015567294328
Bearing,preprocess_Reading156.dat,50000,-0.016789163574108,0.21609075457120142,0.21543755057471536
Bearing,preprocess_Reading157.dat,50000,0.11597082126566,0.25183834670996247,0.22354713482524355
Bearing,preprocess_Reading158.dat,50000,0.08024792352142,0.23116918721221458,0.21679359743049664
Bearing,preprocess_Reading159.dat,50000,0.06893922213386,0.21999150166408288,0.2089106135551674
Bearing,preprocess_Reading160.dat,50000,0.074640450986256,0.20881667640964754,0.19502104353976718
Bearing,preprocess_Reading161.dat,50000,0.048268092810132,0.20371418986954803,0.1979132698195822
Bearing,preprocess_Reading162.dat,50000,0.074633080449622,0.2137609346513156,0.2003088627235557
Bearing,preprocess_Reading163.dat,50000,0.0677412522153966,0.19752990062576722,0.18555102907156162
Bearing,preprocess_Reading164.dat,50000,0.067340510154151,0.22111762849332658,0.21061401027161392
Bearing,preprocess_Reading165.dat,50000,0.123414849853044,0.24395797764075505,0.21043828000227938
Bearing,preprocess_Reading166.dat,50000,0.0657972699888808,0.1983310787364054,0.1870987334397445
Bearing,preprocess_Reading167.dat,50000,0.0816160463395,0.2546135519187345,0.24117811219217786
Bearing,preprocess_Reading168.dat,50000,0.136897194587936,0.2542978084202517,0.2143047677521333
Bearing,preprocess_Reading169.dat,50000,0.05991375314906,0.22324281800993512,0.21505277951379873
Bearing,preprocess_Reading170.dat,50000,0.11438694116039598,0.24574554418315578,0.21750057512071885
Bearing,preprocess_Reading171.dat,50000,0.16389526456421802,0.27387779974161247,0.21942513858884033
Bearing,preprocess_Reading172.dat,50000,0.0851141871795,0.21969105593698993,0.20253329405182416
Bearing,preprocess_Reading173.dat,50000,0.125901514871655,0.24323806462668776,0.20811911165570343
Bearing,preprocess_Reading174.dat,50000,0.06906848381221,0.25424638417349466,0.24468503920178425
Bearing,preprocess_Reading175.dat,50000,0.03629161288916,0.23156970082038342,0.2287082096732543
Bearing,preprocess_Reading176.dat,50000,0.05241966713778,0.227957844688287,0.22184895188414464
Bearing,preprocess_Reading177.dat,50000,0.022153080089204,0.2186748619485967,0.21754984782986894
Bearing,preprocess_Reading178.dat,50000,0.045671823515212,0.22297623632141084,0.21824868041034515
Bearing,preprocess_Reading179.dat,50000,0.030890877229542,0.25169292974599033,0.24979008104428288
Bearing,preprocess_Reading180.dat,50000,0.09155218841896,0.23887751079001904,0.2206369460379084
Bearing,preprocess_Reading181.dat,50000,0.058100502588846005,0.2310076459575495,0.22358189571110634
Bearing,preprocess_Reading182.dat,50000,0.10916701244928721,0.24111865149372655,0.21499015673060554
Bearing,preprocess_Reading183.dat,50000,0.10276317320427401,0.2564718407914336,0.2349841172333459
Bearing,preprocess_Reading184.dat,50000,0.08124297838775399,0.2334110813587384,0.21881570182174434
Bearing,preprocess_Reading185.dat,50000,0.05602930781147201,0.2486007918098784,0.24220460432177135
Bearing,preprocess_Reading186.dat,50000,0.01912433013656,0.21866421457958427,0.21782630404644507
Bearing,preprocess_Reading187.dat,50000,0.02406329734002,0.23000266267012245,0.22874042615259754
Bearing,preprocess_Reading188.dat,50000,0.015735695338428,0.20685074371289094,0.20625134682418989
Bearing,preprocess_Reading189.dat,50000,0.012044923759572,0.2220333657808052,0.22170641698331364
Bearing,preprocess_Reading190.dat,50000,-0.015408930444060798,0.21970909200569902,0.21916808611779867
Bearing,preprocess_Reading191.dat,50000,0.006029376333788,0.23611417585602973,0.2360371806754133
Bearing,preprocess_Reading192.dat,50000,0.069781543660252,0.2289830970245904,0.21809125357832515
Bearing,preprocess_Reading193.dat,50000,0.040270497059880006,0.2548650704351135,0.2516634482686065
Bearing,preprocess_Reading194.dat,50000,0.022484376245449997,0.2062770591982487,0.20504798944718
Bearing,preprocess_Reading195.dat,50000,0.04329671954982,0.2433504113513503,0.23946777816878753
Bearing,preprocess_Reading196.dat,50000,0.008602785695058,0.236614471786301,0.23645803081518535
Bearing,preprocess_Reading197.dat,50000,-0.009373371172698802,0.2302820968151196,0.23009125152084103
Bearing,preprocess_Reading198.dat,50000,0.024296024884376002,0.22713624241723201,0.22583307063899516
Bearing,preprocess_Reading199.dat,50000,0.013184087440736,0.24787855931859254,0.2475276954367249
Bearing,preprocess_Reading200.dat,50000,0.008009242953771,0.23354019369042758,0.2334028150992826
Bearing,preprocess_Reading201.dat,50000,0.032995763643052,0.23923186764680338,0.23694549178954535
Bearing,preprocess_Reading202.dat,50000,-0.002531578369032,0.22688872947234986,0.22687460561406736
Bearing,preprocess_Reading203.dat,50000,0.0882003292575986,0.2568971665659432,0.24128169451589393
Bearing,preprocess_Reading204.dat,50000,0.028106050691924997,0.23322354312100044,0.23152380218978802
Bearing,preprocess_Reading205.dat,50000,-0.03473572011014,0.22322487256386925,0.22050572210168534
Bearing,preprocess_Reading206.dat,50000,0.021835433356719995,0.2289330037510747,0.22788930219870746
Bearing,preprocess_Reading207.dat,50000,-0.0006141407783828,0.22527808382061595,0.22527724670057736
Bearing,preprocess_Reading208.dat,50000,0.07131483548009919,0.2304478186250367,0.21913555473606788
Bearing,preprocess_Reading209.dat,50000,0.049412585926758,0.2268387998913242,0.2213915930837641
Bearing,preprocess_Reading210.dat,50000,0.05094877418988999,0.2461015979717212,0.24077005406150964
Bearing,preprocess_Reading211.dat,50000,0.02161551758312,0.22945567097288555,0.22843527385504836
Bearing,preprocess_Reading212.dat,50000,0.053695813217695995,0.19630829653516987,0.1888218920873067
Bearing,preprocess_Reading213.dat,50000,0.054541826389906,0.2456509068110188,0.23951942967352188
Bearing,preprocess_Reading214.dat,50000,0.053055339623504005,0.22551924037260254,0.21918954974101829
Bearing,preprocess_Reading215.dat,50000,0.08951997045981999,0.25070176312470993,0.23417418500490425
Bearing,preprocess_Reading216.dat,50000,-0.00804361895022,0.21208285440465305,0.21193026524451133
Bearing,preprocess_Reading217.dat,50000,0.03199512974604,0.25448348062576615,0.25246416296959606
Bearing,preprocess_Reading218.dat,50000,-0.024391489573349998,0.23804984463351844,0.23679692516254391
Bearing,preprocess_Reading219.dat,50000,0.0745337519017653,0.2358138314868796,0.2237250163660035
Bearing,preprocess_Reading220.dat,50000,0.017909898509334,0.2400354959201444,0.23936640289943578
Bearing,preprocess_Reading221.dat,50000,-0.016734305239392,0.20289609073324336,0.20220481364939705
Bearing,preprocess_Reading222.dat,50000,-0.0099337057739128,0.24546288415521506,0.24526179683634766
Bearing,preprocess_Reading223.dat,50000,0.042147329641094,0.2543888121725218,0.25087301641003873
Bearing,preprocess_Reading224.dat,50000,0.02321073495919,0.2454143374727924,0.24431426241597903
Bearing,preprocess_Reading225.dat,50000,-0.004721874707672,0.24678968219273262,0.24674450578692736
Flywheel,preprocess_Reading1.dat,50000,0.019251484134594,0.23121766563114293,0.23041481996288887
Flywheel,preprocess_Reading2.dat,50000,-0.007962532505492,0.22867087615620088,0.22853220271581762
Flywheel,preprocess_Reading3.dat,50000,0.073859961397698,0.19990470452689843,0.18575951387295653
Flywheel,preprocess_Reading4.dat,50000,-0.020177841568598,0.23864875180822087,0.23779419978051264
Flywheel,preprocess_Reading5.dat,50000,0.08732088519652399,0.2033411445929943,0.18363737117723206
Flywheel,preprocess_Reading6.dat,50000,-0.016159269523506,0.19386393389299122,0.19318929285271677
Flywheel,preprocess_Reading7.dat,50000,0.006835074167069999,0.23197701670399865,0.23187629900448628
Flywheel,preprocess_Reading8.dat,50000,0.0580762085619,0.23495435634528156,0.22766357540173227
Flywheel,preprocess_Reading9.dat,50000,0.029931322880525996,0.23548969961577004,0.23357978194986678
Flywheel,preprocess_Reading10.dat,50000,0.059641517083873996,0.22283930967994975,0.21470968161349993
Flywheel,preprocess_Reading11.dat,50000,0.0107984885096636,0.25349557184248356,0.2532654686088382
Flywheel,preprocess_Reading12.dat,50000,0.06680246833167999,0.24250726490470756,0.23312486730582155
Flywheel,preprocess_Reading13.dat,50000,0.02704700034966,0.23260276690193454,0.2310249054593924
Flywheel,preprocess_Reading14.dat,50000,0.018458417952804,0.23409546576718734,0.23336660836425588
Flywheel,preprocess_Reading15.dat,50000,-0.03694885647184278,0.24110602068216194,0.23825804333665268
Flywheel,preprocess_Reading16.dat,50000,0.037837917425915996,0.23447992597115294,0.23140684451482182
Flywheel,preprocess_Reading17.dat,50000,0.012629712185620002,0.1893414532356741,0.18891976149547027
Flywheel,preprocess_Reading18.dat,50000,0.08293458015652,0.2201600508851082,0.20394191187687535
Flywheel,preprocess_Reading19.dat,50000,0.0771300905811724,0.2244034804318125,0.21073175165800478
Flywheel,preprocess_Reading20.dat,50000,-0.029901714384646002,0.24220903021676018,0.24035619774701567
Flywheel,preprocess_Reading21.dat,50000,-0.023719143967072,0.21114456449170313,0.20980807735609294
Flywheel,preprocess_Reading22.dat,50000,0.077878195147522,0.22565621152115023,0.21179167244875938
Flywheel,preprocess_Reading23.dat,50000,0.065547584025094,0.25768449625160594,0.2492083743314361
Flywheel,preprocess_Reading24.dat,50000,0.03637923928238,0.24865071562032934,0.24597505834481923
Flywheel,preprocess_Reading25.dat,50000,0.00241689231147398,0.23135008027434795,0.23133745540768355
Flywheel,preprocess_Reading26.dat,50000,-0.01539120393768,0.19439821885318181,0.19378797262636896
Flywheel,preprocess_Reading27.dat,50000,0.007446381490063,0.24381736299306125,0.24370362717775584
Flywheel,preprocess_Reading28.dat,50000,-0.012748205009094002,0.22970621550817036,0.22935219360654066
Flywheel,preprocess_Reading29.dat,50000,-0.002139151731656,0.22933806399926882,0.22932808730899418
Flywheel,preprocess_Reading30.dat,50000,0.014798768988756001,0.2572618146429652,0.25683581858807936
Flywheel,preprocess_Reading31.dat,50000,0.030007318399722,0.21827884252042629,0.21620641510953081
Flywheel,preprocess_Reading32.dat,50000,0.038537397994126,0.22141233701381274,0.21803277720966757
Flywheel,preprocess_Reading33.dat,50000,0.020852551183628002,0.21003503589332062,0.20899733828889464
Flywheel,preprocess_Reading34.dat,50000,-0.008105950113828001,0.2361492009937328,0.23601003941089146
Flywheel,preprocess_Reading35.dat,50000,-0.010397939792784,0.20345588051484792,0.20319000507932894
Flywheel,preprocess_Reading36.dat,50000,0.04028794238623,0.23858266277056597,0.23515647699558992
Flywheel,preprocess_Reading37.dat,50000,-0.063790765309038,0.24290559152799193,0.23437974455325888
Flywheel,preprocess_Reading38.dat,50000,0.102421680313976,0.21841260195003318,0.19290895285663998
Flywheel,preprocess_Reading39.dat,50000,-0.040996157690540005,0.2501432288882327,0.2467609167053064
Flywheel,preprocess_Reading40.dat,50000,0.017815703250204002,0.21656568747516716,0.21583164204836244
Flywheel,preprocess_Reading41.dat,50000,-0.02001333462704,0.2745355838944281,0.2738051373903724
Flywheel,preprocess_Reading42.dat,50000,-0.0009742061586200002,0.2560555092137375,0.2560536559416149
Flywheel,preprocess_Reading43.dat,50000,0.041965127405308,0.20937894741469504,0.20513037732705972
Flywheel,preprocess_Reading44.dat,50000,0.033122016222114,0.23673720258051295,0.2344086925159322
Flywheel,preprocess_Reading45.dat,50000,-0.039497622401280005,0.2531528061327844,0.25005255663069914
Flywheel,preprocess_Reading46.dat,50000,0.048202074676022,0.24234552663484804,0.23750350371489057
Flywheel,preprocess_Reading47.dat,50000,0.077483714712032,0.22115320485891418,0.20713525526523316
Flywheel,preprocess_Reading48.dat,50000,-0.031260233161846,0.2145947376894707,0.21230567412737644
Flywheel,preprocess_Reading49.dat,50000,0.08262029899127,0.24175831520140156,0.2272024849415459
Flywheel,preprocess_Reading50.dat,50000,0.02049324421854,0.23447142106768265,0.2335741300720133
Flywheel,preprocess_Reading51.dat,50000,-0.15276522209212,0.2734385187514622,0.22678494318657708
Flywheel,preprocess_Reading52.dat,50000,-0.059084254667464,0.22776923067153762,0.21997243757137935
Flywheel,preprocess_Reading53.dat,50000,-0.1039350026962572,0.23758103972763356,0.2136405056457984
Flywheel,preprocess_Reading54.dat,50000,-0.0514534364359554,0.2295112019783756,0.22366925517936034
Flywheel,preprocess_Reading55.dat,50000,0.0018285725772774,0.24369446926393545,0.24368760877845394
Flywheel,preprocess_Reading56.dat,50000,-0.07867055912726001,0.24882651003782952,0.23606265105732074
Flywheel,preprocess_Reading57.dat,50000,0.010161033073766,0.2408999526407582,0.24068556373242117
Flywheel,preprocess_Reading58.dat,50000,-0.13809138185094,0.2507695252483323,0.20932301605836812
Flywheel,preprocess_Reading59.dat,50000,-0.035021308695372,0.23822173222885915,0.23563340519413142
Flywheel,preprocess_Reading60.dat,50000,0.028905701412388997,0.25399034448455443,0.2523401583522537
Flywheel,preprocess_Reading61.dat,50000,-0.01986093661962,0.24548617095955552,0.24468143233391365
Flywheel,preprocess_Reading62.dat,50000,-0.014557035040914003,0.21437759815739935,0.21388278874783961
Flywheel,preprocess_Reading63.dat,50000,-0.0371551223370376,0.22414209163126333,0.22104111410540217
Flywheel,preprocess_Reading64.dat,50000,-0.069713687912622,0.24640504403854632,0.23633757095574012
Flywheel,preprocess_Reading65.dat,50000,-0.096425912817692,0.24569211847505942,0.22597933626337946
Flywheel,preprocess_Reading66.dat,50000,-0.046672414709919,0.20918208244784278,0.20390887504559832
Flywheel,preprocess_Reading67.dat,50000,-0.029194780542319995,0.22514578018209705,0.22324490391247667
Flywheel,preprocess_Reading68.dat,50000,0.023831881091330002,0.20347266248083892,0.2020721797296454
Flywheel,preprocess_Reading69.dat,50000,0.021725917560362,0.2062227244696779,0.20507509988747305
Flywheel,preprocess_Reading70.dat,50000,-0.0347743033654462,0.19742820276795858,0.19434156290828292
Flywheel,preprocess_Reading71.dat,50000,-0.01610086726015,0.22415342916528677,0.22357442134561875
Flywheel,preprocess_Reading72.dat,50000,-0.008109983585476,0.257835099598258,0.257707521720044
Flywheel,preprocess_Reading73.dat,50000,0.010863786101659,0.21277437305811833,0.21249685169859037
Flywheel,preprocess_Reading74.dat,50000,0.027808575011151998,0.2337336376328613,0.2320734722387263
Flywheel,preprocess_Reading75.dat,50000,0.030973657749619996,0.21896797766451703,0.2167662514509531
Flywheel,preprocess_Reading76.dat,50000,0.0361639086949518,0.21911130090515574,0.2161063022964691
Flywheel,preprocess_Reading77.dat,50000,0.030451494280292,0.231646103072993,0.22963584991242342
Flywheel,preprocess_Reading78.dat,50000,0.068936545176032,0.24519965473601646,0.23530963308342176
Flywheel,preprocess_Reading79.dat,50000,0.02482145147916,0.21697733093923635,0.21555291157389317
Flywheel,preprocess_Reading80.dat,50000,-0.024186416793714003,0.2249866224738509,0.22368280563081253
Flywheel,preprocess_Reading81.dat,50000,0.00389494434749,0.19939837063127627,0.19936032609056842
Flywheel,preprocess_Reading82.dat,50000,-0.016957152867586,0.24763504541478032,0.2470537809550901
Flywheel,preprocess_Reading83.dat,50000,-0.021319934922516003,0.24224958890092663,0.24130960133730203
Flywheel,preprocess_Reading84.dat,50000,0.03212534743507268,0.23675173058101137,0.23456202588074582
Flywheel,preprocess_Reading85.dat,50000,0.08161219439898,0.2543058557154648,0.2408545577242787
Flywheel,preprocess_Reading86.dat,50000,0.04881456398849001,0.23420676415193284,0.22906319371983946
Flywheel,preprocess_Reading87.dat,50000,0.019526396357110003,0.18547400100775085,0.18444328368126664
Flywheel,preprocess_Reading88.dat,50000,-0.0021636104795200004,0.2269831619911979,0.22697284995614625
Flywheel,preprocess_Reading89.dat,50000,-0.02696730425345,0.21186243284532422,0.21013913236815598
Flywheel,preprocess_Reading90.dat,50000,0.007204399015871599,0.2009390506456802,0.2008098571017054
Flywheel,preprocess_Reading91.dat,50000,-0.027593144594765598,0.22113612950268483,0.21940785342097616
Flywheel,preprocess_Reading92.dat,50000,-0.015830812988574,0.23110622961079436,0.230563385482253
Flywheel,preprocess_Reading93.dat,50000,0.07134413949720199,0.23160443256546054,0.22034206802917308
Flywheel,preprocess_Reading94.dat,50000,0.002804347712332,0.24427518436506535,0.24425908648501699
Flywheel,preprocess_Reading95.dat,50000,0.07991862720878,0.25303996035478515,0.24008797254634665
Flywheel,preprocess_Reading96.dat,50000,-0.023704787475352,0.23818821110026922,0.23700571081283003
Flywheel,preprocess_Reading97.dat,50000,0.044112259362428595,0.16042558577014382,0.1542416193627245
Flywheel,preprocess_Reading98.dat,50000,-0.034665568119382,0.24617231527016467,0.24371932051528833
Flywheel,preprocess_Reading99.dat,50000,-0.0027785016419660004,0.2538954814902067,0.25388027778811306
Flywheel,preprocess_Reading100.dat,50000,0.00565862122179,0.2271485825959155,0.22707808917022743
Flywheel,preprocess_Reading101.dat,50000,0.038175051402068005,0.2582010925605891,0.25536340702992544
Flywheel,preprocess_Reading102.dat,50000,0.035366390753626,0.21287724897909882,0.20991889276092104
Flywheel,preprocess_Reading103.dat,50000,-0.016753068856175002,0.2429249100515761,0.24234654238809886
Flywheel,preprocess_Reading104.dat,50000,-0.05488303479231399,0.24439715175727644,0.2381550341249474
Flywheel,preprocess_Reading105.dat,50000,-0.01112642460774,0.22728557311349806,0.22701307103552332
Flywheel,preprocess_Reading106.dat,50000,0.035119775108342,0.23297009799636118,0.23030776790367627
Flywheel,preprocess_Reading107.dat,50000,-0.056687912768900006,0.2450556324804171,0.2384087740757098
Flywheel,preprocess_Reading108.dat,50000,-0.035012259963451996,0.2502858912899369,0.24782487573092768
Flywheel,preprocess_Reading109.dat,50000,0.032267456082926804,0.1841973941616171,0.18134908682942555
Flywheel,preprocess_Reading110.dat,50000,0.019372876703848,0.24403656767831425,0.2432663931011227
Flywheel,preprocess_Reading111.dat,50000,0.020458420940544,0.250029012857379,0.2491906103428757
Flywheel,preprocess_Reading112.dat,50000,0.03656340603134,0.24889023425306303,0.24618989834258426
Flywheel,preprocess_Reading113.dat,50000,-0.034139049754676,0.21115700925991723,0.20837900048095187
Flywheel,preprocess_Reading114.dat,50000,-0.058751024815252,0.248388183235185,0.24134002290136936
Flywheel,preprocess_Reading115.dat,50000,-0.025724021230777997,0.19503086516073043,0.19332695905398578
Flywheel,preprocess_Reading116.dat,50000,0.027759396953674,0.2372024431991203,0.23557252586072136
Flywheel,preprocess_Reading117.dat,50000,-0.04624763278494,0.24843260359631916,0.24408997314808978
Flywheel,preprocess_Reading118.dat,50000,0.004847182229832,0.22427258512935283,0.2242201981647363
Flywheel,preprocess_Reading119.dat,50000,-0.050368948252486,0.2432443746206625,0.2379722564429215
Flywheel,preprocess_Reading120.dat,50000,0.014586689845908,0.23391245650297593,0.23345720332985206
Flywheel,preprocess_Reading121.dat,50000,-0.098055877080824,0.2536537023300361,0.23393427640182382
Flywheel,preprocess_Reading122.dat,50000,-0.0552205221114826,0.2454770938668399,0.2391854877517543
Flywheel,preprocess_Reading123.dat,50000,0.0011141930825280001,0.2215761854690841,0.22157338409837227
Flywheel,preprocess_Reading124.dat,50000,-0.039181899557145995,0.23339290529993384,0.23008047937936324
Flywheel,preprocess_Reading125.dat,50000,-0.052964005713954,0.1964032159796764,0.18912704022929047
Flywheel,preprocess_Reading126.dat,50000,-0.035497247075028,0.21769423401230606,0.21478064384925166
Flywheel,preprocess_Reading127.dat,50000,-0.027651823157219996,0.23128391506554782,0.22962496825068776
Flywheel,preprocess_Reading128.dat,50000,-0.020520155089818,0.23079408082403371,0.22988003605902887
Flywheel,preprocess_Reading129.dat,50000,-0.027470051114310005,0.25113631093133426,0.24962941124790763
Flywheel,preprocess_Reading130.dat,50000,0.058643282138852,0.23223501755546683,0.2247088534948523
Flywheel,preprocess_Reading131.dat,50000,0.049791917804926,0.19999119991358275,0.1936936884985727
